trialnum,Orientation,Speed,Contrast,Phase
78,147.790184078859,14.6283573760646,0.7,0
79,150.555021960097,39.0711313759429,0.7,0
80,37.6567455251713,198.400893316585,0.7,0
81,84.9213748850392,12.8699528450472,0.7,0
82,31.7008169315984,10.6894105015641,0.7,0
83,89.1819721920993,207.988320137294,0.7,0
84,142.118915149668,55.6957558602172,0.7,0
85,83.0482074971371,61.703634140672,0.7,0
86,143.723281917325,156.633198428655,0.7,0
87,33.5232234763313,13.7850760967826,0.7,0
88,157.589224437077,205.08318478813,0.7,0
89,34.1242671317043,63.6122875785973,0.7,0
90,82.5791409445442,16.2071704862325,0.7,0
91,157.100288613773,44.5796880506502,0.7,0
92,87.7319931360102,153.828417818464,0.7,0
93,32.3605067058353,15.8603639928577,0.7,0
94,23.0395493787778,49.0854856312384,0.7,0
95,144.386969749668,247.215759314993,0.7,0
96,85.7532608023009,15.5473084721179,0.7,0
97,31.3868082612934,44.688745855721,0.7,0
98,157.431422174511,205.675065144083,0.7,0
99,95.9604496131118,16.4239999681137,0.7,0
100,157.317611746358,12.8499136972143,0.7,0
101,83.6185915860868,55.3942654229135,0.7,0
102,39.1842046902386,239.779686462124,0.7,0
103,38.1159774622858,231.690831892001,0.7,0
104,88.2509776991151,64.7210975077475,0.7,0
105,140.222841209672,10.5582908814122,0.7,0
106,34.6340156478392,64.3894639057338,0.7,0
107,80.5498627213058,10.0076228449258,0.7,0
108,149.746663224884,256.387956725624,0.7,0
109,90.5447178237978,47.4649281691586,0.7,0
110,155.583939333614,13.907266308165,0.7,0
111,33.9045865152747,249.243249647425,0.7,0
112,152.118427036059,172.544317079914,0.7,0
113,85.1982839303005,10.432447528229,0.7,0
114,32.8782931777701,41.7001549949724,0.7,0
115,144.553577766832,241.735011451373,0.7,0
116,39.5591057430491,10.7514884477418,0.7,0
117,96.0990146577673,56.4018605834715,0.7,0
118,22.7882626510584,199.649771975103,0.7,0
119,154.96082794267,10.7852638026766,0.7,0
120,93.6284574221377,40.2710622555987,0.7,0
121,83.6162470163251,160.512407601414,0.7,0
122,144.43500619466,11.5154637002353,0.7,0
123,34.5117827259535,54.8503325016661,0.7,0
124,97.0394640350158,256.585402370408,0.7,0
125,28.2381287664355,45.5751973636604,0.7,0
126,146.152966430426,15.9399805937581,0.7,0
127,155.417461344678,15.2030228978663,0.7,0
128,96.4757850505822,45.2488478211548,0.7,0
129,35.2562927751027,165.861357992322,0.7,0
130,94.3395433188724,13.7232021261953,0.7,0
131,152.808054271522,38.354209201484,0.7,0
132,31.2227638612398,241.553944496908,0.7,0
133,30.257848830779,14.021233837342,0.7,0
134,155.29437458469,64.5387546666945,0.7,0
135,99.6378293490714,232.258334300872,0.7,0
136,157.486843075283,13.3186191676771,0.7,0
137,94.8071345202641,40.9115147477277,0.7,0
138,21.2684398636643,233.096916844327,0.7,0
139,91.2012447871376,53.877627380691,0.7,0
140,159.910346615763,184.989045390159,0.7,0
141,26.2016745346282,14.6510256478877,0.7,0
142,92.1184451436413,179.052829256033,0.7,0
143,24.7382313877782,10.7608798150956,0.7,0
144,157.422023309729,41.8304415604942,0.7,0
145,35.190901115298,43.7805502686958,0.7,0
146,146.463900901594,180.212322563398,0.7,0
147,98.2845814849849,11.1526631496257,0.7,0
148,20.3408172138996,65.8572761131531,0.7,0
149,159.975433840218,193.22847470622,0.7,0
150,97.5003073199854,13.5478238805927,0.7,0
151,37.3304519381155,208.369512920536,0.7,0
152,143.043431258486,15.6997160785536,0.7,0
153,96.0099733693698,65.5526923068014,0.7,0
154,30.7798610933136,51.8691240777851,0.7,0
155,153.940657897595,186.455381969192,0.7,0
156,89.4398497740279,14.0624035317779,0.7,0
157,140.765904770966,153.419786680008,0.7,0
158,28.6250049350154,58.175660871457,0.7,0
159,99.5689923521957,11.398340391353,0.7,0
160,31.5228381855017,197.740708396358,0.7,0
161,146.367685423554,9.90311020624432,0.7,0
162,98.792339689708,39.3529445248179,0.7,0
163,142.257020167044,40.7537505270804,0.7,0
164,37.3992625647128,11.3846684503155,0.7,0
165,86.9959537167121,179.527457503046,0.7,0
166,93.8820837908927,13.2917659686376,0.7,0
167,37.0446882805702,45.5472115311066,0.7,0
168,143.949587780316,237.162513791362,0.7,0
169,24.5875022327311,62.9333097865048,0.7,0
170,140.268275973596,9.79380468582578,0.7,0
171,94.1517117860442,179.760881140929,0.7,0
172,85.9026106082891,245.285314671481,0.7,0
173,140.885249197767,48.0284915235222,0.7,0
174,30.4364058731614,11.4749935753752,0.7,0
175,151.753678814923,12.7448340255863,0.7,0
176,30.2662500477652,159.11775425333,0.7,0
177,98.1879657170965,58.4147094136768,0.7,0
178,83.9384970586249,229.805995179076,0.7,0
179,148.683727009496,13.1659466208368,0.7,0
180,29.9592360669576,40.6039224606285,0.7,0
181,34.3864647025813,10.5079072806056,0.7,0
182,154.771980256234,43.2918889824213,0.7,0
183,98.2316109866964,246.538718893856,0.7,0
184,95.6824789926908,53.32712210871,0.7,0
185,28.0058608164281,16.0782746904048,0.7,0
186,149.995716879212,256.616805067855,0.7,0
187,93.5516062227264,12.7710672544512,0.7,0
188,157.961663351072,41.7344049451212,0.7,0
189,23.0299136421412,181.625781056796,0.7,0
190,23.1589439284769,61.880372185452,0.7,0
191,143.812065051409,192.407581147109,0.7,0
192,99.8190500525813,14.0640135375952,0.7,0
193,35.0796235369436,47.3370693704277,0.7,0
194,82.5336696669433,10.1778250589881,0.7,0
195,142.096796112751,238.338892626375,0.7,0
196,22.0715826308543,227.560253700235,0.7,0
197,146.280959670054,12.6080651621534,0.7,0
198,86.0300807173233,62.7250056335968,0.7,0
199,36.7670746852966,14.8092116137303,0.7,0
200,157.418563904795,198.966397253157,0.7,0
201,86.6262229407911,44.3675948930433,0.7,0
202,87.0816325959216,179.989761107962,0.7,0
203,151.027625457152,9.73215928390873,0.7,0
204,34.3122466028974,61.9618171914025,0.7,0
205,23.0770329633998,172.454612069825,0.7,0
206,93.5212410783572,53.6880446178845,0.7,0
207,143.911178066871,13.2491418424916,0.7,0
208,36.2220220090054,40.3491825008693,0.7,0
209,93.4457656556274,193.683292007791,0.7,0
210,144.03526995658,13.9579688217488,0.7,0
211,81.7560842762821,45.2234048309887,0.7,0
212,20.6510979178881,225.151419175192,0.7,0
213,141.309914102315,13.3297521806795,0.7,0
214,37.3984142866668,195.990588556925,0.7,0
215,157.365521756273,43.5012093057986,0.7,0
216,85.3035880970786,15.4421494867327,0.7,0
217,89.5813664193862,64.6807967787629,0.7,0
218,39.8425411899098,12.9525322884588,0.7,0
219,147.920426583062,176.55878087734,0.7,0
220,145.421439434552,50.592625120141,0.7,0
221,26.4543819236315,10.3057380767389,0.7,0
222,88.6175903655628,177.793717009839,0.7,0
223,37.8930254630969,39.014340988978,0.7,0
224,142.390607815827,13.5585311640583,0.7,0
225,82.2128897112655,198.086974060999,0.7,0
226,155.897226052804,63.9643433530506,0.7,0
227,97.4045165779789,11.9749242991049,0.7,0
228,29.4268073521018,155.750801470729,0.7,0
229,37.4977576158251,10.2845299598777,0.7,0
230,141.512626146111,62.8280821142727,0.7,0
231,96.1652694267159,247.521419532564,0.7,0
232,31.4376036267797,14.0040148717705,0.7,0
233,143.643842721752,54.9297040334309,0.7,0
234,85.4188266909761,195.152817895619,0.7,0
235,22.1145187965551,173.288872755714,0.7,0
236,142.09734172529,65.6298358890953,0.7,0
237,95.538419216942,11.2650781688428,0.7,0
238,36.3193835696306,47.9389177986388,0.7,0
239,85.9933226033978,165.49494660895,0.7,0
240,156.882777154968,14.6668939993608,0.7,0
241,33.6283599981407,46.163534662939,0.7,0
242,92.205613332993,153.496325217756,0.7,0
243,147.598407647928,12.2812867641982,0.7,0
244,150.037314950604,233.132708305404,0.7,0
245,88.2986182434697,14.3306408574739,0.7,0
246,21.6005218151096,60.4671060864644,0.7,0
247,149.426736621665,236.930462195378,0.7,0
248,30.391855156159,11.5018743178727,0.7,0
249,99.7096353225548,49.1054850915918,0.7,0
250,158.473266902586,63.9934842940213,0.7,0
251,84.7854218517075,187.598088442314,0.7,0
252,23.8564856038655,12.645179554359,0.7,0
253,96.7987154687107,48.4433295286197,0.7,0
254,39.0993148391351,11.2942703530017,0.7,0
255,150.33566860083,249.144444660227,0.7,0
256,30.7954497601011,14.4487910390461,0.7,0
257,88.4021754855524,201.298597362537,0.7,0
258,159.719583729461,42.6993228488193,0.7,0
259,142.552397234347,155.184055854276,0.7,0
260,21.2524201711394,10.7567819105905,0.7,0
261,98.0517428652204,38.7156022797886,0.7,0
262,150.654680397461,192.774858174181,0.7,0
263,33.724037858584,12.5317402756815,0.7,0
264,84.5333070011538,48.0965036592125,0.7,0
265,151.790236898118,41.6137105541341,0.7,0
266,25.3311833658264,177.612685438172,0.7,0
267,84.3513934648935,14.9278495604584,0.7,0
268,25.5784923562326,234.171147962078,0.7,0
269,90.4516184174846,41.4563725133691,0.7,0
270,148.573025604109,13.3467278420917,0.7,0
271,84.5301315789514,258.443756754099,0.7,0
272,143.0300469318,15.7807546959298,0.7,0
273,39.3112905031883,58.2680517875255,0.7,0
274,38.0943496785741,168.771727353477,0.7,0
275,157.974366259617,62.7817762386524,0.7,0
276,93.9097272272452,14.6424993045951,0.7,0
277,34.2718878433766,43.7038344791844,0.7,0
278,91.6307780776559,12.0221051533396,0.7,0
279,144.514474497872,204.757584350349,0.7,0
280,140.385840900912,10.6418754434966,0.7,0
281,94.7381371836839,54.3070917708238,0.7,0
282,31.552343069857,261.745026746059,0.7,0
283,88.6310168740502,12.6451440766943,0.7,0
284,25.3573517162994,213.821467040805,0.7,0
285,144.025489736768,44.9816378464353,0.7,0
286,39.2311920284944,11.7146834005405,0.7,0
287,89.3635744260137,65.2436308821608,0.7,0
288,156.703305731456,184.336101155408,0.7,0
289,96.2248295303937,205.655672570206,0.7,0
290,142.14986222758,12.4523668694863,0.7,0
291,33.6087552044948,41.570348103073,0.7,0
292,156.924116353059,169.847035659103,0.7,0
293,89.2062820174117,63.0383153784233,0.7,0
294,33.7477175237459,10.7559465407683,0.7,0
295,37.3396949330184,51.2275432495027,0.7,0
296,151.035668900287,15.6210345304225,0.7,0
297,90.3071670826949,206.717670697825,0.7,0
298,39.5663204786851,158.102823423799,0.7,0
299,158.642092439613,42.8964991677061,0.7,0
300,86.6836990318092,14.8823998715273,0.7,0
301,141.686408638049,63.852156682103,0.7,0
302,84.6447334669586,10.2160223495844,0.7,0
303,21.877500427998,214.170151158275,0.7,0
304,34.9737782439136,160.975328862377,0.7,0
305,80.3201608452268,13.0808500790218,0.7,0
306,152.578244530363,63.6237244103848,0.7,0
307,97.4909872585301,48.1141396231851,0.7,0
308,152.935991538838,15.3473280835944,0.7,0
309,27.8108841486781,232.553921115162,0.7,0
310,37.0703778898681,38.4556321434697,0.7,0
311,84.9267737074637,12.6665570479644,0.7,0
312,148.531027739686,195.654411212215,0.7,0
313,94.3214458679274,203.960811000439,0.7,0
314,29.7185014626033,45.5691785278343,0.7,0
315,147.830511842346,16.4529365565058,0.7,0
316,36.0324121056335,227.899318674815,0.7,0
317,149.093592490471,51.7738014479596,0.7,0
318,87.7673765010074,10.0131696076143,0.7,0
319,153.936391010923,160.683460879784,0.7,0
320,29.2617954975418,44.4541445913033,0.7,0
321,95.1171068757182,14.4383808555431,0.7,0
322,150.200692554042,41.0269359430329,0.7,0
323,96.164537002217,9.53097530208934,0.7,0
324,37.0999409591645,223.092282053683,0.7,0
325,89.5477594208184,14.2994135991614,0.7,0
326,30.3922694416801,61.2381147624995,0.7,0
327,154.277030272656,242.275572843628,0.7,0
328,88.5436302816985,153.492807414423,0.7,0
329,25.1662073778787,45.8979577197133,0.7,0
330,150.393994308217,12.3203404274646,0.7,0
331,142.58187107797,44.2607624139766,0.7,0
332,87.7181437554402,11.4336833364666,0.7,0
333,27.706525422245,199.675967256534,0.7,0
334,90.049195904597,16.1593223230105,0.7,0
335,148.143447582428,40.2691329159325,0.7,0
336,27.5145138538595,174.405807151857,0.7,0
337,32.212603090213,14.1790530694397,0.7,0
338,85.0735373380282,53.8515505967695,0.7,0
339,157.734878393024,247.201614263149,0.7,0
340,156.893950618635,44.0898933458468,0.7,0
341,85.5618459066936,10.8029432644867,0.7,0
342,21.731077915528,184.592870286036,0.7,0
343,156.416751622999,56.4466070212599,0.7,0
344,99.1447011992437,191.11319167465,0.7,0
345,30.5542590879937,15.4104511344385,0.7,0
346,140.733293977013,185.302998060889,0.7,0
347,81.2833544038067,46.9926872115702,0.7,0
348,25.7397282415352,13.1445155893643,0.7,0
349,150.313656707239,13.8345981733879,0.7,0
350,21.6909406961843,155.70913013583,0.7,0
351,82.9954999329494,48.7505466763056,0.7,0
352,38.08051400445,45.9876612667025,0.7,0
353,98.1957511472375,173.655647638978,0.7,0
354,154.784623155795,11.8677893113516,0.7,0
355,27.8866504844797,49.3589332892857,0.7,0
356,148.58973472176,201.672874648229,0.7,0
357,85.8158652790693,10.8370814821262,0.7,0
358,152.864777939525,204.534760319695,0.7,0
359,20.2984704226212,45.5310842673181,0.7,0
360,90.9866698840961,9.5297623841777,0.7,0
361,158.03942862505,244.365346149939,0.7,0
362,90.6056287707463,11.2855394203511,0.7,0
363,33.0183634275012,52.5350198366569,0.7,0
364,82.9745748190372,11.6754124743429,0.7,0
365,156.642452272138,39.6274128192285,0.7,0
366,36.974318587301,246.438593816555,0.7,0
367,158.263120995311,165.813327822724,0.7,0
368,35.0960466459622,14.7340530714357,0.7,0
369,98.0543595851373,47.5741365125184,0.7,0
370,159.962459464171,221.921757621523,0.7,0
371,89.7095706602543,54.0156861127008,0.7,0
372,22.7150440040634,10.7202830906879,0.7,0
373,95.4786204711559,160.90516031344,0.7,0
374,23.5311126158296,12.7418500690367,0.7,0
375,141.73313036724,46.1677189958728,0.7,0
376,27.442625640044,43.8730435968318,0.7,0
377,150.122720058269,222.50679432996,0.7,0
378,84.061780404263,15.5870222759285,0.7,0
379,145.645103428169,42.0458918119982,0.7,0
380,24.0029318489356,14.957616195421,0.7,0
381,96.195229361671,252.354786344155,0.7,0
382,20.9430597587449,14.7351973624574,0.7,0
383,84.3102330019467,162.692031938123,0.7,0
384,152.511420038287,55.6929113679091,0.7,0
385,80.6209951835226,12.1492479786541,0.7,0
386,153.305135070007,52.3583766588854,0.7,0
387,29.0028826771359,227.503718731316,0.7,0
388,80.7037624840971,60.3384830097601,0.7,0
389,147.779769857645,184.901449561106,0.7,0
390,38.8894069883845,14.0368676075272,0.7,0
391,34.2342042842888,9.52396553898142,0.7,0
392,143.61481470817,176.641894552129,0.7,0
393,94.3834597090257,62.1387137132522,0.7,0
394,154.415224886959,256.806823102649,0.7,0
395,98.1184163011769,47.3326620190931,0.7,0
396,36.1358773803996,15.805070859744,0.7,0
397,31.587037380188,14.1484327254489,0.7,0
398,152.259724721449,189.132069954483,0.7,0
399,88.764979832488,46.8045297996288,0.7,0
400,92.594845226508,10.463176324954,0.7,0
401,140.834393147389,54.9630403239889,0.7,0
402,30.2829605522013,196.888222944806,0.7,0
403,153.192717791073,154.143893138076,0.7,0
404,24.7437916947978,52.3311216612091,0.7,0
405,86.9053016465989,9.73080550461687,0.7,0
406,155.763549689083,209.207427484207,0.7,0
407,39.383602483462,45.4726144723003,0.7,0
408,97.4878946038601,15.7880031343673,0.7,0
409,86.1848860820547,40.454443544397,0.7,0
410,158.819352927214,249.181217958351,0.7,0
411,27.8085010220838,14.7217771277523,0.7,0
412,26.8926898652772,14.8894966557766,0.7,0
413,90.1230967110262,263.257988224427,0.7,0
414,156.652661680159,60.6677313346547,0.7,0
415,91.0399033390535,221.349385706318,0.7,0
416,39.8915901694178,9.50559744538502,0.7,0
417,147.328650291078,63.0493887412626,0.7,0
418,151.354492508163,11.7125402050098,0.7,0
419,23.8900042374295,223.537408832331,0.7,0
420,81.6771406498479,44.4722186034718,0.7,0
421,30.7768828047278,42.8159575341143,0.7,0
422,153.845546210835,15.9018158312457,0.7,0
423,81.3400290684204,188.424775984461,0.7,0
424,80.8784461282812,157.060408432049,0.7,0
425,22.9357667390771,58.6060475008369,0.7,0
426,156.621902266289,10.9186279767912,0.7,0
427,87.3255870533231,48.0551850015179,0.7,0
428,147.066216111273,212.672255123287,0.7,0
429,29.6962225800751,16.3174563589218,0.7,0
430,22.902849575393,177.704381103975,0.7,0
431,91.2982991363551,52.4037529041326,0.7,0
432,156.970568491769,12.3953677662351,0.7,0
433,84.9102330674366,49.0233700745503,0.7,0
434,140.272229344093,12.8985692337274,0.7,0
435,25.1259289868878,205.21586619598,0.7,0
436,153.0865438249,45.5993454902182,0.7,0
437,81.0727475345954,156.780079989043,0.7,0
438,24.7486405380303,10.4439407870909,0.7,0
439,36.0278749767957,11.9246349154943,0.7,0
440,149.593973871787,184.717456226873,0.7,0
441,95.0455887906712,57.9036657871785,0.7,0
442,144.441934354175,51.3532185510163,0.7,0
443,28.5801126734466,15.0367307996493,0.7,0
444,91.6987183949086,159.433678002356,0.7,0
445,80.8158029496165,9.51051232021993,0.7,0
446,156.679041379517,58.4479604033938,0.7,0
447,31.4677609576046,196.484390547907,0.7,0
448,146.774850453228,15.7549320796233,0.7,0
449,98.2836980773944,51.680997312678,0.7,0
450,34.4889772063594,209.528452645645,0.7,0
451,148.994296608514,40.5960014769047,0.7,0
452,35.1033795485332,178.535132082689,0.7,0
453,83.192364479491,16.3841930287371,0.7,0
454,159.958964346168,172.195296719346,0.7,0
455,94.5785405709488,47.1972961784018,0.7,0
456,37.1274728979076,11.1618121929365,0.7,0
457,149.539236248019,52.4186260269343,0.7,0
458,98.1685919528112,11.0772049938106,0.7,0
459,30.5137206138167,173.039679213772,0.7,0
460,140.423827181898,63.4002242178059,0.7,0
461,27.6293112391637,183.837832136792,0.7,0
462,94.6145123069284,14.0637220442212,0.7,0
463,157.617879479571,13.4659486634219,0.7,0
464,97.2015088432686,50.2896095970584,0.7,0
465,23.598717741085,200.384349887192,0.7,0
466,156.088252905054,186.461689405593,0.7,0
467,33.1411972320141,46.684026345573,0.7,0
468,93.2804493019113,10.6340892354996,0.7,0
469,143.340020783679,201.956331393168,0.7,0
470,83.765907264595,63.1862026166861,0.7,0
471,31.1956999405648,10.9661766278738,0.7,0
472,31.2567548666845,39.1963721677682,0.7,0
473,159.219164650303,10.4136778819824,0.7,0
474,93.9267236704481,198.023901361121,0.7,0
475,151.181148796191,215.999322230193,0.7,0
476,25.0962858321127,14.0018615792409,0.7,0
477,93.2416740672983,51.3380331510474,0.7,0
478,27.5502908963358,151.771034650278,0.7,0
479,98.3607318054065,12.3872407481153,0.7,0
480,140.850536443216,64.7471131413772,0.7,0
481,28.7590801037461,41.4709989417358,0.7,0
482,98.4139789972849,208.731202914458,0.7,0
483,146.258196695992,10.4980889738195,0.7,0
484,147.628422046589,12.9620458548923,0.7,0
485,28.1200727789372,45.3643412027395,0.7,0
486,89.4852796481978,165.962265560819,0.7,0
487,83.6687235336385,53.8714877087286,0.7,0
488,154.298185702711,234.740315459508,0.7,0
489,34.9508940333951,13.1862471938796,0.7,0
490,95.1131364137433,54.8555008935413,0.7,0
491,27.9960840438748,12.8200499152395,0.7,0
492,142.552631975515,212.412275193923,0.7,0
493,29.5755996523658,184.402256204848,0.7,0
494,155.179158563591,53.2941383377307,0.7,0
495,91.3595655303697,15.9120100007234,0.7,0
496,153.548193311077,201.588289538126,0.7,0
497,94.1370970434394,59.5241356441649,0.7,0
498,26.6837484914553,15.7186613573724,0.7,0
499,80.7722767196629,11.1595207921874,0.7,0
500,20.568955411058,46.5404805703706,0.7,0
501,146.542622338531,237.628303591992,0.7,0
502,93.3353469867771,157.070415671719,0.7,0
503,144.092037169202,14.7838117449477,0.7,0
504,28.6586479204294,52.2118333389316,0.7,0
505,157.847907541239,9.75816181490566,0.7,0
506,23.976601012791,41.1916992625359,0.7,0
507,94.0188676879726,206.343316384446,0.7,0
508,27.7566686807967,40.971102191417,0.7,0
509,87.3991707539701,11.5329142847559,0.7,0
510,153.430915120467,185.898259739484,0.7,0
511,28.2849795209145,15.8648599823043,0.7,0
512,83.1345239401203,172.021415458061,0.7,0
513,151.971330217858,62.7954682278485,0.7,0
514,89.9202734710937,44.1418317857975,0.7,0
515,29.9276013194284,15.1979645370684,0.7,0
516,157.220536289239,239.977530683565,0.7,0
517,151.101459905889,16.0031192073403,0.7,0
518,28.9831570337965,38.6172002664033,0.7,0
519,81.5120720839343,206.617297806435,0.7,0
520,159.691204345969,166.991020175423,0.7,0
521,90.4660025658872,12.4362839167291,0.7,0
522,32.4118722583598,40.5003405934184,0.7,0
523,153.91325806171,9.99899142252346,0.7,0
524,39.9452275615189,159.339660588744,0.7,0
525,94.4472051826269,41.7911613579663,0.7,0
526,156.027590226065,237.417607353319,0.7,0
527,34.6729882690128,13.818959119619,0.7,0
528,97.3265374440794,43.176366756205,0.7,0
529,97.6862888097065,45.0993904169057,0.7,0
530,32.3775912747544,154.561869466554,0.7,0
531,146.218755138147,12.041881395347,0.7,0
532,37.9402293596132,15.9695822882827,0.7,0
533,99.8918562285215,59.9080483704513,0.7,0
534,142.739696168821,227.728556817248,0.7,0
535,28.3940853826852,49.5836358059626,0.7,0
536,140.959954211475,11.5406271476594,0.7,0
537,80.1588416942585,210.43953496368,0.7,0
538,142.720567391641,64.8018100159911,0.7,0
539,39.5246887407731,172.145311790548,0.7,0
540,81.1095172574308,11.5568651419477,0.7,0
541,33.4098482882332,53.8451947856184,0.7,0
542,157.954175207851,10.2863522310092,0.7,0
543,86.0126827624363,245.541628351009,0.7,0
544,26.2957999995634,11.463286834864,0.7,0
545,152.653430992807,191.764345598056,0.7,0
546,96.979088204092,58.9299798917233,0.7,0
547,89.3947294285522,191.020537934291,0.7,0
548,145.864359251714,14.8402441783274,0.7,0
549,22.9459934148672,38.4562784001108,0.7,0
550,147.195039394886,202.104365058378,0.7,0
551,35.142459458956,9.50739905077303,0.7,0
552,92.4584889834345,45.8934855511018,0.7,0
553,154.866908469247,220.580940615214,0.7,0
554,39.0075412796739,11.1685361216741,0.7,0
555,87.2210658261209,38.8188320646542,0.7,0
556,140.431857572095,16.0084984979725,0.7,0
557,84.9921231667304,209.750143142677,0.7,0
558,37.3524773427686,47.2919762106081,0.7,0
559,154.954874411123,59.8821583651291,0.7,0
560,80.4895832991093,233.952356543198,0.7,0
561,29.6848347062781,15.854991700254,0.7,0
562,148.475438093391,154.738910333586,0.7,0
563,30.0381626508035,61.1499949995075,0.7,0
564,87.7787528838331,15.0492391742033,0.7,0
565,91.640506333595,47.2121205143422,0.7,0
566,30.9619385885925,12.3245257689525,0.7,0
567,149.507211570489,157.213723087852,0.7,0
568,159.338268277712,48.168377392557,0.7,0
569,39.8929305494836,14.943780533664,0.7,0
570,95.8589006782025,178.788306084323,0.7,0
571,87.5644373145205,12.0515820014037,0.7,0
572,32.9839725468547,168.377526881374,0.7,0
573,151.991205809866,61.8903086337811,0.7,0
574,20.4650726855538,39.5476901404119,0.7,0
575,149.270556225222,197.024797041568,0.7,0
576,82.46037654635,9.85070535770173,0.7,0
577,148.557070905393,10.0628114159235,0.7,0
578,83.8395508143682,48.3119900726891,0.7,0
579,34.3453965824766,224.049624778086,0.7,0
580,86.1518822503019,175.06760474639,0.7,0
581,142.126422924745,44.9733146225697,0.7,0
582,36.5884665736101,15.1135122939279,0.7,0
583,27.8603124775501,217.801591839589,0.7,0
584,158.723349667032,59.044000213799,0.7,0
585,92.4285235982903,16.4009457347332,0.7,0
586,80.6868792773078,53.0234327640999,0.7,0
587,32.2963258553059,10.379316876872,0.7,0
588,157.540143798794,159.607593874663,0.7,0
589,152.623624983291,159.319255132947,0.7,0
590,83.7717607412119,11.4491630088442,0.7,0
591,39.4619081730964,39.5349367248562,0.7,0
592,148.944806447841,38.9332200849487,0.7,0
593,82.7723379060378,16.0528641236034,0.7,0
594,34.039420363522,198.67609480964,0.7,0
595,22.6755594429273,10.3819436631013,0.7,0
596,93.3513236160576,46.9320566476301,0.7,0
597,144.745923009735,170.509869572558,0.7,0
598,39.724449815664,245.879245229508,0.7,0
599,144.457651519776,9.99505668819253,0.7,0
600,87.9444965601685,61.321737370298,0.7,0
601,95.4721888578762,216.180667104252,0.7,0
