trialnum,Orientation,TF,SF,Speed,Contrast,Phase
51,31.310297342187,3.8070318931408,0.0419096936381868,90.8389339709215,0.7,0
52,28.6799662863439,4.18302991692079,0.0251986703590759,166.002009523259,0.7,0
53,84.0914138037544,2.65141533667214,0.0932704294812382,28.4271805267658,0.7,0
54,143.782557878658,1.03101490368069,0.16528822650308,6.237679025865,0.7,0
55,153.869211434747,4.11697902278102,0.0281342656541768,146.333267531716,0.7,0
56,84.2169930989027,2.36004707032459,0.106220130207796,22.2184539381348,0.7,0
57,21.8764452339231,0.828224976081955,0.174301112174135,4.75169071356537,0.7,0
58,24.6179944805265,4.033074843655,0.0318633402819998,126.574138428712,0.7,0
59,159.733549603466,2.30616283218017,0.108614985236437,21.2324554218743,0.7,0
60,94.8551775420973,0.864383365482886,0.172694072645205,5.00528681872445,0.7,0
61,94.6689167055531,3.93092130800104,0.0364034974221759,107.981968392038,0.7,0
62,147.197135881715,0.989079094627356,0.167152040238784,5.91724213006561,0.7,0
63,27.8439994215265,2.87219995230278,0.0834577798976543,34.4150054773204,0.7,0
64,146.488721972721,2.42605631542454,0.103286385981132,23.4886359163321,0.7,0
65,97.1604821685171,3.81846270975401,0.0414016573442664,92.2297066033472,0.7,0
66,21.5671009057741,0.758382095254284,0.177405240210921,4.27485735118437,0.7,0
67,31.0879079708388,3.96925837589226,0.0346996277381219,114.389076616275,0.7,0
68,98.4009177770383,1.29156114317674,0.153708393636589,8.40267153028974,0.7,0
69,146.321590935648,2.29948291150221,0.108911870599902,21.1132441196386,0.7,0
70,33.8032451856931,1.22191489299166,0.156803782533704,7.79263658852756,0.7,0
71,83.2677746793487,2.52584648599278,0.0988512672892099,25.5519889148501,0.7,0
72,153.974771269898,4.1056604744493,0.0286373122466976,143.367521333038,0.7,0
73,93.8087324241222,2.64511470862091,0.0935504573946262,28.2747383849013,0.7,0
74,158.112920270148,4.12214426559509,0.027904699306885,147.72222485759,0.7,0
75,35.4251205012477,0.820879466852771,0.174627579250988,4.70074355020945,0.7,0
76,36.9306703548369,2.1843458927235,0.114029071434511,19.1560438513086,0.7,0
77,81.6262373635094,0.874464719451896,0.172246012468805,5.07683578225226,0.7,0
78,153.480126995712,3.86857854133467,0.0391742870517924,98.7530043934179,0.7,0
79,144.914444946651,3.7997357154972,0.0422339682001247,89.9687118551644,0.7,0
80,80.7895776075621,1.2107031647873,0.157302081565009,7.69667605629842,0.7,0
81,32.3737100418678,2.17251063732026,0.114555082785766,18.9647686029187,0.7,0
82,23.2282693508129,2.86349444805748,0.0838446911974454,34.1523644152288,0.7,0
83,154.882859597138,3.89324662813522,0.0380779276384346,102.244183693587,0.7,0
84,81.8625872779384,1.19737742642317,0.157894336603415,7.58340959011491,0.7,0
85,155.624180747607,2.29211373432476,0.109239389585566,20.9824839100677,0.7,0
86,24.622798946033,0.882543710020061,0.171886946221331,5.13444289645854,0.7,0
87,88.7762335564571,3.91479510961441,0.0371202173504709,105.462612803498,0.7,0
88,156.069083477624,2.45527415816046,0.101987815192868,24.0741911523187,0.7,0
89,21.1693558541045,4.04455902536819,0.0313529322058582,129.000981433324,0.7,0
90,85.6939293999329,1.02355406194267,0.165619819469215,6.18014235991199,0.7,0
91,29.8293614525398,0.814468611736038,0.174912506145065,4.6564344064715,0.7,0
92,147.369565869407,2.23504077875847,0.111775965388512,19.9957188559266,0.7,0
93,88.7433750453869,3.82570885707823,0.0410796063520787,93.1291508562531,0.7,0
94,153.5902584598,2.47949702429211,0.100911243364795,24.5710680159663,0.7,0
95,32.8313298824816,4.12474757883056,0.0277889964964196,148.430965449292,0.7,0
96,80.7418948483056,0.88399457289446,0.171822463426913,5.14481375289139,0.7,0
97,81.7363270927189,1.06863487379075,0.163616227831522,6.53135014756078,0.7,0
98,33.2450206130068,2.46205531741014,0.101686430337327,24.2122307690683,0.7,0
99,148.696646802045,3.89233335648862,0.0381185174893948,102.111351984545,0.7,0
100,88.5038230452526,2.393402961435,0.104737646158444,22.851410636194,0.7,0
101,159.002318330778,0.799450643182468,0.175579971414113,4.55319952921584,0.7,0
102,35.1421532490579,4.02890911683825,0.0320484836960778,125.712940276526,0.7,0
103,82.2273531580783,1.08457543879298,0.162907758275868,6.65760458723129,0.7,0
104,30.347028609723,2.78097196705111,0.0875123570199507,31.7780489721825,0.7,0
105,153.899682703081,3.88190154218995,0.0385821536804468,100.613915292066,0.7,0
106,158.752365453335,0.765985454987896,0.177067313111649,4.32595627915191,0.7,0
107,81.5152321032393,4.06148125391239,0.0306008331594493,132.724531804398,0.7,0
108,35.4307376766745,2.78210208252416,0.0874621296655927,31.8092195234829,0.7,0
109,141.071399844545,2.41628813998034,0.103720527111985,23.2961421163191,0.7,0
110,86.8716307968151,4.16939016984564,0.025804881340194,161.573700528952,0.7,0
111,20.9693240649708,0.87731101403285,0.172119510487429,5.09710381785525,0.7,0
112,32.464277434164,0.886414830222386,0.171714896434561,5.16213123396777,0.7,0
113,150.272503663432,2.64590096585897,0.0935155126284902,28.2937118290776,0.7,0
114,88.8241143049769,3.9916835747354,0.0337029522339823,118.437208320007,0.7,0
115,85.7100228615103,2.75242386201208,0.0887811616883521,31.0023411461307,0.7,0
116,33.6451144548928,1.25801898876084,0.155199156055074,8.10583653118848,0.7,0
117,159.314687355412,3.77885832276397,0.0431618523216012,87.5508839288802,0.7,0
118,21.0067509693972,0.843632364964345,0.173616339334918,4.85917609020036,0.7,0
119,155.299454995713,2.29955805798328,0.108908530756299,21.1145815852473,0.7,0
120,87.1642065505271,3.9624345652757,0.0350029082099688,113.203009918679,0.7,0
121,140.545971648793,0.99326089027905,0.166966182654264,5.94887464329102,0.7,0
122,81.3165704225065,2.64687218860302,0.093472347173199,28.3171683246439,0.7,0
123,22.3179754737681,3.93609388210639,0.0361736052397161,108.81121348073,0.7,0
124,29.1582537546847,3.86453479309484,0.0393540091957848,98.199265387903,0.7,0
125,155.417988187343,2.38902169666343,0.104932369037181,22.7672520746856,0.7,0
126,92.5966977812573,1.25566052526825,0.155303976654744,8.08517948036648,0.7,0
127,142.559429721646,4.04460781666168,0.0313507637039255,129.011460609339,0.7,0
128,97.6875273954235,2.40464056226433,0.104238197232696,23.0687082672422,0.7,0
129,34.3479865809476,1.25983345673921,0.155118513033813,8.12174789520182,0.7,0
130,143.190120884067,4.18488396293338,0.025116268314072,166.620451358561,0.7,0
131,27.7331233857117,2.87320551560187,0.0834130881954725,34.4454998341354,0.7,0
132,96.9357677800804,0.874373893262365,0.172250049188339,5.07618951276071,0.7,0
133,34.0632342438263,2.39641381560883,0.104603830417385,22.9094269879676,0.7,0
134,80.8152989463466,1.01330160445407,0.166075484246486,6.1014520538754,0.7,0
135,150.665614763121,3.90128758009064,0.0377205519959717,103.426046906929,0.7,0
136,23.7609286486327,0.891363782542304,0.17149494299812,5.1976097193261,0.7,0
137,152.204791789326,4.02730167145202,0.0321199257132436,125.383281001534,0.7,0
138,84.1764598537721,2.23671452029676,0.111701576875699,20.0240192023946,0.7,0
139,149.318931319969,2.75691195283568,0.088581690985081,31.1228191986084,0.7,0
140,39.3394985631172,0.868258823230688,0.172521830078636,5.03274758234904,0.7,0
141,86.4413816732387,3.8782608391383,0.0387439627049644,100.099746344257,0.7,0
142,37.1723431394919,3.89586171793069,0.0379617014253028,102.626109253732,0.7,0
143,151.612033916872,2.76322615247713,0.0883010598899052,31.2932387892326,0.7,0
144,91.30454012359,1.17539170437427,0.158871479805588,7.3983807906404,0.7,0
145,90.2608422010361,2.70181900272733,0.0910302665454518,29.6804470124044,0.7,0
146,154.048701825025,4.15241168463479,0.0265594806828984,156.343858308514,0.7,0
147,33.4679269856266,1.25000690975187,0.155555248455473,8.03577456989297,0.7,0
148,91.6934733827298,1.22216377278954,0.156792721209354,7.79477365634639,0.7,0
149,140.683608041059,3.93535607156445,0.0362063968193579,108.69228692374,0.7,0
150,27.3693490390444,2.48918661677562,0.100480594809973,24.7728093318231,0.7,0
151,144.723756107738,3.9168550366956,0.0370286650357513,105.778996701984,0.7,0
152,31.6649701039186,2.23759459921531,0.111662462257097,20.038915083776,0.7,0
153,90.3202952286865,0.791932219902062,0.175914123559908,4.50181147412173,0.7,0
154,85.0672991479866,0.870768302241911,0.172410297678137,5.0505585453341,0.7,0
155,157.913538100502,2.61141708290576,0.0950481296486331,27.4746814330745,0.7,0
156,35.929219041869,3.94615158251052,0.0357265963328657,110.454171053523,0.7,0
157,82.7941128871909,1.19523765053894,0.157989437753825,7.56530099436979,0.7,0
158,141.904791947269,2.81603219784332,0.0859541245402969,32.7620368761142,0.7,0
159,21.1858059211942,4.12739184131312,0.0276714737194169,149.156921787543,0.7,0
160,30.3295607835085,2.6613097225838,0.0928306789962757,28.6684289219792,0.7,0
161,96.6996648104179,4.14354942730616,0.026953358786393,153.730355468646,0.7,0
162,141.267096527329,1.02342205657153,0.165625686374598,6.17912643245953,0.7,0
163,27.7910152139245,4.11092944067744,0.0284031359698917,144.735054785329,0.7,0
164,83.4539853962699,2.5677891390867,0.0969871493739243,26.4755604805627,0.7,0
165,150.07050625261,1.2677833048429,0.154765186451427,8.19165688299542,0.7,0
166,32.1867033390263,4.11177415142565,0.0283655932699713,144.956395316382,0.7,0
167,150.481577228747,1.15919503667048,0.159591331703534,7.26352129715832,0.7,0
168,90.8514201747555,2.32595569145393,0.107735302602047,21.5895406173921,0.7,0
169,155.790585129983,2.45166769659024,0.102148102373767,24.0011085827068,0.7,0
170,83.049020945975,4.160724641712,0.026190015923911,158.866823670517,0.7,0
171,36.7664801256945,0.909157670234663,0.170704103545126,5.32592744611043,0.7,0
172,87.7640205367375,3.97552029813494,0.0344213200828917,115.495869669184,0.7,0
173,38.133442787882,0.988880611106094,0.167160861728618,5.91574248230139,0.7,0
174,159.084679020402,2.69118627687251,0.0915028321389996,29.4109615403423,0.7,0
175,157.659055284778,0.760953982998511,0.177290934088955,4.29212010703664,0.7,0
176,84.9178678984493,2.1486011125435,0.1156177283314,18.5836648371509,0.7,0
177,37.1103494907471,4.08226493548082,0.0296771139786302,137.555994778345,0.7,0
178,36.1117385051516,3.92688147819761,0.0365830454134397,107.34156858234,0.7,0
179,80.1585558120628,2.89330333746525,0.082519851668211,35.0619066682089,0.7,0
180,159.291537076348,0.784704397382061,0.176235360116353,4.45259337776476,0.7,0
181,99.9382864418224,1.17633178586443,0.158829698406025,7.40624579451956,0.7,0
182,140.79853636192,4.05779489397885,0.0307646713787176,131.897878707261,0.7,0
183,34.6228058388871,2.86249325622576,0.0838891886121883,34.1223142526601,0.7,0
184,24.0433682287354,2.29012945474137,0.109327579789272,20.9474083223608,0.7,0
185,81.970164149969,3.8501917402706,0.0399914782101956,96.2753044544628,0.7,0
186,146.749596264053,0.888593208737877,0.17161807961165,5.17773658083491,0.7,0
187,32.3239269250865,1.18539483874519,0.158426896055769,7.48228279576915,0.7,0
188,154.54393238764,3.88565881989908,0.0384151635600408,101.14908957308,0.7,0
189,97.3884147862144,2.56628552358388,0.0970539767296053,26.4418379345095,0.7,0
190,150.830362199827,2.73211191407227,0.0896839149301212,30.4637895903746,0.7,0
191,92.6695240200669,1.05716086868088,0.164126183614183,6.44114696023142,0.7,0
192,39.1457937330224,4.19136639310343,0.0248281603065142,168.815020579827,0.7,0
193,85.1640814102009,0.944869937543012,0.169116891664755,5.58708197768945,0.7,0
194,154.415678442358,2.32707124039628,0.107685722649054,21.6098400340421,0.7,0
195,39.178131630677,3.90774312349077,0.0374336389559658,104.391216896854,0.7,0
196,80.3222831648199,2.55211809859378,0.0976836400624985,26.1263615581988,0.7,0
197,38.3831937594026,0.803336165495557,0.175407281533531,4.57983362191262,0.7,0
198,159.522572515898,3.88815035865828,0.0383044285040765,101.506549255643,0.7,0
199,37.7950629991435,3.92220134799871,0.0367910512000576,106.607482528049,0.7,0
200,152.267633873011,2.3440665603535,0.1069303750954,21.921428389849,0.7,0
201,97.5279297962065,0.869035159831437,0.172487326229714,5.03825515083977,0.7,0
202,158.717675088046,0.811886692036393,0.175027258131716,4.63863000942065,0.7,0
203,29.2986646131077,2.11972403587239,0.116901153961227,18.1326185759932,0.7,0
204,95.9774772030768,4.05073564221264,0.0310784159016605,130.339192802816,0.7,0
205,143.525162692385,4.09875920683083,0.028944035251963,141.609805652543,0.7,0
206,21.8764521705738,0.805891846331891,0.175293695718583,4.59738065894665,0.7,0
207,85.8138697465911,2.63439150941744,0.0940270440258917,28.0173809217274,0.7,0
208,22.1431673825964,2.14689538525031,0.115693538433319,18.5567440872049,0.7,0
209,93.9542495329846,4.13874077419804,0.0271670767023092,152.343986787737,0.7,0
210,156.547070228958,0.827256442297234,0.174344158120123,4.7449622127703,0.7,0
211,34.3792419991115,4.10667271038108,0.0285923239830629,143.6285036786,0.7,0
212,157.913133393834,2.2973797807348,0.109005343078453,21.0758456040208,0.7,0
213,99.8436645706131,0.914762176712323,0.170455014368341,5.36659000676616,0.7,0
214,37.582761313615,2.80144545769574,0.0866024241024117,32.3483492146004,0.7,0
215,151.783435587147,4.10601303942042,0.028621642692426,143.458329193208,0.7,0
216,97.3826095263646,0.781638753061037,0.176371610975065,4.4317719203208,0.7,0
217,92.9276747324052,1.18351484960212,0.158510451128795,7.46647833738402,0.7,0
218,150.763301963281,4.03682203860668,0.0316967982841478,127.357406966418,0.7,0
219,20.5231971361216,2.34417376944198,0.106925610247023,21.923407909727,0.7,0
220,29.1702373985715,2.18798011458048,0.11386755046309,19.2151328950359,0.7,0
221,96.0270726220748,1.12041861776669,0.161314728099258,6.9455444705414,0.7,0
222,152.960079267012,3.90887344000013,0.0373834026666607,104.56173491896,0.7,0
223,147.029614159077,2.37643899872627,0.10549160005661,22.5272817688896,0.7,0
224,87.7848344028735,0.862290179166822,0.172787103148141,4.99047766561331,0.7,0
225,27.3430016175985,4.08259410964094,0.0296624840159582,137.634936691227,0.7,0
226,83.4288423329341,4.08616554556473,0.0295037535304567,138.496464232816,0.7,0
227,147.829054215338,1.05081753560958,0.164408109528463,6.39151887716136,0.7,0
228,31.4728442420726,2.85563615275311,0.0841939487665286,33.9173562303372,0.7,0
229,87.0823413430805,3.83825832255564,0.0405218523308604,94.7207025783598,0.7,0
230,32.6505173251837,1.1388110166481,0.160497288148973,7.09551563009003,0.7,0
231,143.5229255751,2.17530277663799,0.114430987704978,19.0097352147854,0.7,0
232,30.6074043671031,4.12543043146752,0.0277586474903326,148.617847209748,0.7,0
233,88.422181700624,1.0571093012266,0.16412847550104,6.44074282661516,0.7,0
234,147.264626005407,2.61450450741403,0.0949109107815987,27.5469330752743,0.7,0
235,26.7016679076703,0.800135954678072,0.175549513125419,4.55789332839918,0.7,0
236,143.773888662643,2.78254546225196,0.0874424238999131,31.8214584883519,0.7,0
237,81.4949749231842,3.94028350349195,0.0359873998448023,109.490641738071,0.7,0
238,89.2823563631487,4.02464153990731,0.0322381537818974,124.840943657489,0.7,0
239,156.526765593236,1.15509237208356,0.159773672351842,7.22955387505837,0.7,0
240,27.4374000695675,2.46065756386886,0.10174855271694,24.1837107080462,0.7,0
241,29.4239924996595,2.21147388028444,0.112823383098469,19.6012016263891,0.7,0
242,141.012246460639,0.88168671926973,0.171925034699123,5.12832072893121,0.7,0
243,81.6562205486862,3.83613230167149,0.0406163421479338,94.4480004550738,0.7,0
244,88.3781306245782,2.7484180158135,0.0889591992971778,30.8952647677517,0.7,0
245,150.082566149044,1.02759207307064,0.165440352307972,6.21125413924256,0.7,0
246,22.9374858305942,3.92437148293942,0.0366946007582479,106.94683691462,0.7,0
247,28.9747252431105,3.79310398915054,0.0425287115933091,89.1892523202442,0.7,0
248,149.181336780568,0.775662303794266,0.176637230942477,4.3912730043128,0.7,0
249,90.8378100606445,2.4565010096039,0.101933288462049,24.0991048819001,0.7,0
250,88.3034124710144,2.15437655016636,0.115361042214828,18.6750787683976,0.7,0
251,20.4888182836045,1.15632622241763,0.159718834559216,7.23976120667799,0.7,0
252,143.717408113777,3.88246303363025,0.0385571985053222,100.693597671375,0.7,0
253,141.064647339182,0.837178289480866,0.173903187134184,4.81404799576732,0.7,0
254,87.494885903839,2.53142534339929,0.0986033180711425,25.6728210867394,0.7,0
255,22.2896548594776,4.15300505611646,0.0265331086170464,156.521616673605,0.7,0
256,29.6842499114202,4.10433313495434,0.0286963051131405,143.02653664896,0.7,0
257,158.145946683321,1.24200904102742,0.15591070928767,7.96615605625776,0.7,0
258,87.8729171596146,2.24588630933952,0.111293941807133,20.1797714491193,0.7,0
259,141.083853682882,0.802098368539506,0.175462294731577,4.5713432037724,0.7,0
260,34.7920000123296,2.6058703036085,0.0952946531729557,27.3453988953499,0.7,0
261,96.0201958162262,4.17879466047457,0.0253869039789079,164.604343402662,0.7,0
262,141.622396369854,1.11080691827388,0.161741914743383,6.86777400920634,0.7,0
263,84.1908601711409,4.15346688019209,0.0265125831025738,156.66021164829,0.7,0
264,31.2963334603301,2.15960431494339,0.115128697113627,18.7581755816445,0.7,0
265,25.5631878532334,2.77619011540448,0.0877248837598009,31.6465522257739,0.7,0
266,158.937074040487,0.765571918928125,0.177085692492083,4.3231720651986,0.7,0
267,93.4637027855801,4.09277438463573,0.0292100273495232,140.115390364485,0.7,0
268,21.8504529507277,2.31866209864938,0.10805946228225,21.4572796280725,0.7,0
269,145.404067981494,1.26538418782076,0.154871813874633,8.17052603803732,0.7,0
270,85.0692233178941,4.05215026868512,0.0310155436139948,130.649016477555,0.7,0
271,24.7260701188469,2.47944642355747,0.100913492286335,24.570019007193,0.7,0
272,151.721649141758,4.05927132158444,0.0306990523740249,132.227903067753,0.7,0
273,96.7006854632552,1.23272524532535,0.156323322429985,7.88574107921402,0.7,0
274,29.8852905942343,2.36690644096399,0.105915269290489,22.3471691741856,0.7,0
275,91.4058981140275,0.761865268675526,0.17725043250331,4.29824208559434,0.7,0
276,152.355112297998,3.75782756231747,0.0440965527858901,85.2181706938302,0.7,0
277,155.812375294864,2.44955870049957,0.102241835533352,23.9584773465897,0.7,0
278,37.3294380234787,1.11602280391499,0.161510097603778,6.9099258837231,0.7,0
279,85.7252866086261,3.87229547070779,0.0390090901907651,99.2664902403824,0.7,0
280,39.6956526842496,2.82526368549628,0.0855438362001654,33.0270865908492,0.7,0
281,85.4483738092821,0.760722106011505,0.177301239732822,4.29056281364896,0.7,0
282,140.207588705185,3.8550616945501,0.0397750357977734,96.9216398484274,0.7,0
283,144.176476092285,4.08734206974895,0.0294514635667134,138.782307388232,0.7,0
284,96.3809372284498,1.15152041248982,0.159932426111564,7.20004342137945,0.7,0
285,25.9100020008755,2.25640659126856,0.110826373721397,20.359834175761,0.7,0
286,82.3005094196417,4.16980647302044,0.0257863789768694,161.705777952026,0.7,0
287,151.32517523488,0.944994141151004,0.1691113715044,5.58799880069814,0.7,0
288,26.9377140212061,2.21558668558173,0.112640591751923,19.6695227814613,0.7,0
289,31.3415794877849,2.6641525951346,0.0927043291051291,28.7381681184853,0.7,0
290,85.9115304658361,1.05561934615148,0.164194695726601,6.42907093606226,0.7,0
291,148.124335172682,3.86530448174357,0.039319800811397,98.3042742328236,0.7,0
292,87.1852126120062,0.918966100359919,0.170268173317337,5.39716896267629,0.7,0
293,146.846007896451,4.15571116439494,0.0264128371380027,157.33679584219,0.7,0
294,35.833320102054,2.61689253351851,0.0948047762880663,27.6029609053348,0.7,0
295,81.005872691328,4.18803473756686,0.0249762338859175,167.680794338182,0.7,0
296,21.766660255092,2.57677800525835,0.0965876442107401,26.6781328638288,0.7,0
297,145.242894362946,1.13937584442627,0.160472184692166,7.1001454028431,0.7,0
298,158.027206403946,2.84495905984245,0.0846684862292246,33.6011565405839,0.7,0
299,27.9554396952524,4.19262764964757,0.0247721044601082,169.247940012491,0.7,0
300,87.0876952806484,0.999813749465313,0.166674944468208,5.99858456623646,0.7,0
301,35.1942600387024,3.96768246167447,0.0347696683700235,114.113324851128,0.7,0
302,149.625168205551,2.73544603439505,0.0895357318046644,30.5514455431362,0.7,0
303,80.2330216982267,1.20535724425501,0.157539678033111,7.65113436376121,0.7,0
304,20.5477986584382,1.29592841832292,0.153514292518981,8.44174439433829,0.7,0
305,92.9870973104379,3.90097969366637,0.0377342358370503,103.380381426357,0.7,0
306,156.56040135405,2.18588014010908,0.113960882661819,19.1809688469659,0.7,0
307,87.4491450902846,4.11200286407172,0.0283554282634792,145.016425985984,0.7,0
308,20.5212336836859,2.6859444254553,0.091735803313098,29.2791290690294,0.7,0
309,142.815076818208,0.987552115195633,0.167219905991305,5.90570906819539,0.7,0
310,141.148317145961,0.796647337536168,0.17570456277617,4.53401621989189,0.7,0
311,80.9044009897564,3.95151806859475,0.0354880858402333,111.347737558583,0.7,0
312,22.4259065030693,2.11111109554164,0.117283951309261,17.9999997610496,0.7,0
313,151.626670549566,0.944971888611605,0.169112360506151,5.5878345366555,0.7,0
314,34.4247259033237,2.54792099118186,0.0978701781696951,26.0336809315302,0.7,0
315,96.0661598597031,3.9682804470743,0.0347430912411423,114.217828791674,0.7,0
316,83.3986099812363,3.95353893622299,0.0353982695012005,111.687350594608,0.7,0
317,34.9645227948974,1.07257688607356,0.16344102728562,6.56247029210841,0.7,0
318,140.150984840474,2.51636873139606,0.0992725008268417,25.3480944917999,0.7,0
319,92.160883545706,1.15965368416047,0.159570947370646,7.26732342740852,0.7,0
320,30.0730702449466,4.07094916602004,0.0301800370657761,134.888806039157,0.7,0
321,143.542948194654,2.09981778083734,0.117785876407229,17.8274156875779,0.7,0
322,158.303540868646,3.94362779433688,0.0358387646961387,110.038050356177,0.7,0
323,87.1955692663183,2.89617181834075,0.0823923636292999,35.150973837469,0.7,0
324,38.6558384379104,1.24061182571273,0.155972807746101,7.9540263693416,0.7,0
325,32.5098146254434,1.05739625002209,0.164115722221241,6.44299178476413,0.7,0
326,99.9963701339914,3.93146992916038,0.0363791142595385,108.069424151237,0.7,0
327,140.779872068358,2.5109093561434,0.0995151397269599,25.2314307454383,0.7,0
328,39.6724701175026,0.918194613778873,0.170302461609828,5.39155221304145,0.7,0
329,92.5212863823472,4.16754644691825,0.0258868245814112,160.99102591018,0.7,0
330,159.779358514758,2.80708004058474,0.0863519981962339,32.5074126739451,0.7,0
331,32.7367292220643,2.53126029135175,0.0986106537177002,25.6692375105652,0.7,0
332,97.5320634278236,4.15706555920522,0.0263526418131014,157.747583285502,0.7,0
333,147.461584573445,1.28264542700308,0.154104647688752,8.32321053414085,0.7,0
334,32.7215763190972,0.861143872942026,0.172838050091465,4.98237438160354,0.7,0
335,140.860783167437,3.85221459807586,0.0399015734188508,96.5429247022111,0.7,0
336,86.8962378347025,2.34937062558192,0.106694638863026,22.0195752159397,0.7,0
337,89.2363238285036,2.10149038730993,0.117711538341781,17.8528835568197,0.7,0
338,143.401810642433,1.16390479940058,0.15938200891553,7.3026109240312,0.7,0
339,35.3288321037591,3.93203303963531,0.0363540871273194,108.159311657711,0.7,0
340,87.9067930246415,4.0365477950792,0.0317089868853688,127.299803354542,0.7,0
341,20.6794858676305,2.69877716732582,0.0911654592299634,29.6030666671486,0.7,0
342,145.205270078893,0.826532032358302,0.174376354117409,4.73993183618114,0.7,0
343,99.3524944244232,3.8872353950426,0.0383450935536623,101.375040058321,0.7,0
344,142.45779971204,2.78769237113171,0.0872136723941463,31.9639374722491,0.7,0
345,34.7641517322442,0.831513481425735,0.174154956381078,4.77456110755902,0.7,0
346,157.69953118371,4.13700244304134,0.0272443358648294,151.848166296537,0.7,0
347,95.6431322485075,1.14080172168685,0.160408812369473,7.11183946090948,0.7,0
348,23.5455614066952,2.44852230529419,0.102287897542481,23.937556290834,0.7,0
349,92.3090446747404,3.97398920307062,0.034489368752417,115.223599237145,0.7,0
350,35.1412495473096,1.23439628849828,0.156249053844521,7.90018408512475,0.7,0
