trialnum,trialtype,tex_Stim_Left,tex_Stim_Right,StimLocation,reward
231,G,stimC,stimB,196,1
232,G,stimC,stimB,208,1
233,N,stimD,stimB,170,0
234,N,stimD,stimB,188,0
235,N,stimD,stimA,170,0
236,N,stimD,stimB,163,0
237,G,stimC,stimB,197,1
238,N,stimD,stimA,194,0
239,N,stimD,stimA,167,0
240,N,stimD,stimB,185,0
241,N,stimD,stimA,175,0
242,N,stimD,stimB,155,0
243,G,stimC,stimB,151,1
244,G,stimC,stimA,179,1
245,N,stimD,stimA,166,0
246,N,stimD,stimA,170,0
247,N,stimD,stimB,167,0
248,N,stimD,stimA,160,0
249,G,stimC,stimB,174,1
250,N,stimD,stimB,192,0
251,G,stimA,stimC,162,1
252,G,stimA,stimC,190,1
253,N,stimA,stimD,177,0
254,N,stimA,stimD,176,0
255,N,stimB,stimD,160,0
256,G,stimA,stimC,161,1
257,N,stimB,stimD,187,0
258,N,stimB,stimD,166,0
259,N,stimA,stimD,184,0
260,N,stimB,stimD,207,0
261,N,stimB,stimD,193,0
262,N,stimA,stimD,191,0
263,N,stimB,stimD,208,0
264,N,stimA,stimD,197,0
265,G,stimB,stimC,187,1
266,G,stimB,stimC,207,1
267,G,stimA,stimC,153,1
268,N,stimB,stimD,166,0
269,N,stimB,stimD,210,0
270,N,stimB,stimD,197,0
271,N,stimA,stimD,178,0
272,N,stimA,stimD,191,0
273,N,stimA,stimD,175,0
274,N,stimB,stimD,173,0
275,G,stimB,stimC,163,1
276,N,stimA,stimD,173,0
277,G,stimB,stimC,151,1
278,N,stimA,stimD,178,0
279,G,stimA,stimC,170,1
280,N,stimA,stimD,209,0
281,N,stimB,stimD,183,0
282,N,stimA,stimD,201,0
283,G,stimA,stimC,174,1
284,N,stimA,stimD,178,0
285,G,stimB,stimC,200,1
286,N,stimB,stimD,210,0
287,N,stimB,stimD,181,0
288,N,stimB,stimD,206,0
289,N,stimB,stimD,195,0
290,G,stimB,stimC,184,1
291,N,stimA,stimD,209,0
292,N,stimA,stimD,200,0
293,N,stimB,stimD,208,0
294,G,stimB,stimC,189,1
295,N,stimA,stimD,173,0
296,G,stimA,stimC,179,1
297,N,stimB,stimD,205,0
298,N,stimB,stimD,150,0
299,G,stimA,stimC,159,1
300,N,stimB,stimD,178,0
301,N,stimD,stimB,183,0
302,G,stimC,stimB,153,1
303,N,stimD,stimA,190,0
304,N,stimD,stimB,204,0
305,N,stimD,stimA,156,0
306,N,stimD,stimB,176,0
307,G,stimC,stimB,167,1
308,N,stimD,stimB,210,0
309,G,stimC,stimB,187,1
310,N,stimD,stimA,165,0
311,G,stimC,stimA,158,1
312,N,stimD,stimB,183,0
313,N,stimD,stimB,200,0
314,N,stimD,stimB,201,0
315,N,stimD,stimA,200,0
316,N,stimD,stimB,162,0
317,G,stimC,stimB,183,1
318,N,stimD,stimA,203,0
319,G,stimC,stimA,157,1
320,N,stimD,stimB,202,0
321,N,stimD,stimA,204,0
322,N,stimD,stimB,163,0
323,N,stimD,stimA,154,0
324,G,stimC,stimB,178,1
325,G,stimC,stimA,200,1
326,N,stimD,stimA,178,0
327,G,stimC,stimA,175,1
328,N,stimD,stimB,180,0
329,N,stimD,stimA,157,0
330,N,stimD,stimB,158,0
331,N,stimD,stimA,203,0
332,N,stimD,stimA,186,0
333,G,stimC,stimB,166,1
334,G,stimC,stimA,202,1
335,G,stimC,stimA,153,1
336,N,stimD,stimB,177,0
337,N,stimD,stimB,194,0
338,N,stimD,stimA,170,0
339,N,stimD,stimB,174,0
340,N,stimD,stimB,182,0
341,N,stimD,stimB,204,0
342,N,stimD,stimA,197,0
343,G,stimC,stimA,154,1
344,G,stimC,stimB,167,1
345,N,stimD,stimB,173,0
346,N,stimD,stimB,202,0
347,G,stimC,stimB,175,1
348,N,stimD,stimB,164,0
349,N,stimD,stimA,186,0
350,N,stimD,stimA,179,0
351,G,stimA,stimC,204,1
352,G,stimA,stimC,207,1
353,G,stimA,stimC,199,1
354,N,stimB,stimD,193,0
355,N,stimB,stimD,195,0
356,N,stimB,stimD,204,0
357,N,stimB,stimD,153,0
358,N,stimB,stimD,170,0
359,N,stimB,stimD,150,0
360,N,stimB,stimD,200,0
361,N,stimA,stimD,180,0
362,N,stimB,stimD,172,0
363,G,stimA,stimC,163,1
364,N,stimB,stimD,182,0
365,G,stimA,stimC,167,1
366,N,stimA,stimD,154,0
367,N,stimB,stimD,155,0
368,G,stimB,stimC,154,1
369,N,stimB,stimD,174,0
370,N,stimB,stimD,157,0
371,N,stimA,stimD,177,0
372,G,stimA,stimC,204,1
373,N,stimB,stimD,171,0
374,N,stimB,stimD,157,0
375,N,stimB,stimD,184,0
376,N,stimA,stimD,203,0
377,G,stimB,stimC,171,1
378,G,stimA,stimC,152,1
379,N,stimB,stimD,158,0
380,N,stimB,stimD,154,0
381,G,stimA,stimC,195,1
382,N,stimB,stimD,177,0
383,G,stimA,stimC,190,1
384,N,stimB,stimD,192,0
385,N,stimA,stimD,184,0
386,G,stimA,stimC,188,1
387,N,stimB,stimD,203,0
388,N,stimA,stimD,190,0
389,N,stimB,stimD,203,0
390,N,stimA,stimD,178,0
391,N,stimA,stimD,158,0
392,G,stimA,stimC,154,1
393,G,stimA,stimC,193,1
394,N,stimB,stimD,168,0
395,N,stimA,stimD,190,0
396,N,stimB,stimD,189,0
397,N,stimB,stimD,182,0
398,N,stimB,stimD,193,0
399,N,stimB,stimD,180,0
400,G,stimA,stimC,179,1
401,N,stimD,stimA,180,0
402,G,stimC,stimB,207,1
403,N,stimD,stimA,173,0
404,N,stimD,stimB,157,0
405,N,stimD,stimB,164,0
406,N,stimD,stimB,191,0
407,G,stimC,stimA,201,1
408,N,stimD,stimA,209,0
409,N,stimD,stimA,163,0
410,G,stimC,stimB,196,1
411,N,stimD,stimA,185,0
412,N,stimD,stimB,174,0
413,G,stimC,stimA,181,1
414,N,stimD,stimA,180,0
415,N,stimD,stimB,189,0
416,N,stimD,stimB,195,0
417,G,stimC,stimB,168,1
418,N,stimD,stimB,155,0
419,G,stimC,stimA,200,1
420,N,stimD,stimB,173,0
421,G,stimC,stimB,197,1
422,N,stimD,stimB,160,0
423,N,stimD,stimA,156,0
424,N,stimD,stimA,205,0
425,N,stimD,stimA,203,0
426,G,stimC,stimB,210,1
427,N,stimD,stimB,202,0
428,N,stimD,stimB,152,0
429,G,stimC,stimA,183,1
430,N,stimD,stimB,210,0
431,G,stimC,stimA,181,1
432,G,stimC,stimA,203,1
433,N,stimD,stimA,154,0
434,G,stimC,stimA,210,1
435,N,stimD,stimB,206,0
436,N,stimD,stimA,184,0
437,N,stimD,stimB,176,0
438,N,stimD,stimB,170,0
439,N,stimD,stimB,193,0
440,N,stimD,stimA,150,0
441,G,stimC,stimA,172,1
442,N,stimD,stimB,206,0
443,N,stimD,stimB,183,0
444,N,stimD,stimB,178,0
445,G,stimC,stimB,180,1
446,N,stimD,stimB,168,0
447,N,stimD,stimB,208,0
448,G,stimC,stimB,209,1
449,N,stimD,stimA,181,0
450,N,stimD,stimB,210,0
451,G,stimB,stimC,177,1
452,N,stimB,stimD,175,0
453,G,stimB,stimC,163,1
454,N,stimA,stimD,161,0
455,N,stimA,stimD,200,0
456,N,stimA,stimD,194,0
457,G,stimB,stimC,182,1
458,N,stimB,stimD,200,0
459,N,stimA,stimD,181,0
460,N,stimA,stimD,183,0
461,G,stimB,stimC,163,1
462,N,stimA,stimD,185,0
463,N,stimB,stimD,158,0
464,G,stimB,stimC,153,1
465,N,stimB,stimD,191,0
466,N,stimB,stimD,187,0
467,N,stimA,stimD,163,0
468,G,stimB,stimC,174,1
469,N,stimA,stimD,188,0
470,N,stimB,stimD,183,0
471,N,stimB,stimD,157,0
472,N,stimB,stimD,160,0
473,G,stimA,stimC,150,1
474,N,stimB,stimD,175,0
475,N,stimA,stimD,179,0
476,G,stimB,stimC,159,1
477,N,stimB,stimD,190,0
478,G,stimA,stimC,151,1
479,N,stimB,stimD,157,0
480,N,stimB,stimD,208,0
481,N,stimB,stimD,209,0
482,N,stimA,stimD,151,0
483,N,stimB,stimD,180,0
484,G,stimB,stimC,202,1
485,N,stimA,stimD,164,0
486,N,stimB,stimD,200,0
487,N,stimB,stimD,199,0
488,G,stimB,stimC,188,1
489,N,stimB,stimD,150,0
490,G,stimA,stimC,173,1
491,N,stimA,stimD,205,0
492,G,stimA,stimC,191,1
493,G,stimA,stimC,173,1
494,N,stimA,stimD,188,0
495,N,stimA,stimD,164,0
496,N,stimA,stimD,184,0
497,N,stimB,stimD,209,0
498,N,stimB,stimD,201,0
499,G,stimA,stimC,167,1
500,N,stimB,stimD,191,0
501,N,stimD,stimB,171,0
502,G,stimC,stimB,210,1
503,N,stimD,stimB,155,0
504,G,stimC,stimA,165,1
505,N,stimD,stimA,199,0
506,N,stimD,stimB,155,0
507,N,stimD,stimA,182,0
508,G,stimC,stimB,198,1
509,N,stimD,stimB,195,0
510,N,stimD,stimB,158,0
511,G,stimC,stimA,176,1
512,N,stimD,stimA,171,0
513,G,stimC,stimB,179,1
514,N,stimD,stimB,185,0
515,N,stimD,stimA,158,0
516,N,stimD,stimA,205,0
517,N,stimD,stimA,189,0
518,G,stimC,stimA,159,1
519,N,stimD,stimA,184,0
520,N,stimD,stimB,206,0
521,N,stimD,stimB,197,0
522,N,stimD,stimA,191,0
523,N,stimD,stimB,178,0
524,N,stimD,stimB,165,0
525,G,stimC,stimA,184,1
526,G,stimC,stimA,165,1
527,N,stimD,stimA,169,0
528,G,stimC,stimA,205,1
529,N,stimD,stimA,203,0
530,N,stimD,stimB,198,0
531,N,stimD,stimA,206,0
532,N,stimD,stimA,160,0
533,N,stimD,stimB,181,0
534,G,stimC,stimA,188,1
535,N,stimD,stimA,205,0
536,N,stimD,stimB,190,0
537,G,stimC,stimB,173,1
538,N,stimD,stimA,195,0
539,N,stimD,stimA,199,0
540,G,stimC,stimA,186,1
541,G,stimC,stimB,155,1
542,G,stimC,stimB,206,1
543,G,stimC,stimB,153,1
544,N,stimD,stimA,182,0
545,N,stimD,stimB,157,0
546,N,stimD,stimB,173,0
547,N,stimD,stimB,199,0
548,N,stimD,stimB,164,0
549,N,stimD,stimA,203,0
550,N,stimD,stimA,193,0
551,N,stimB,stimD,173,0
552,N,stimA,stimD,165,0
553,N,stimA,stimD,165,0
554,G,stimA,stimC,196,1
555,N,stimA,stimD,153,0
556,N,stimA,stimD,191,0
557,N,stimA,stimD,187,0
558,G,stimB,stimC,195,1
559,G,stimB,stimC,209,1
560,N,stimA,stimD,173,0
561,N,stimB,stimD,165,0
562,N,stimB,stimD,203,0
563,G,stimB,stimC,199,1
564,G,stimA,stimC,178,1
565,G,stimA,stimC,155,1
566,N,stimB,stimD,184,0
567,N,stimA,stimD,161,0
568,N,stimB,stimD,182,0
569,N,stimA,stimD,171,0
570,N,stimA,stimD,169,0
571,N,stimA,stimD,194,0
572,N,stimB,stimD,181,0
573,G,stimA,stimC,198,1
574,N,stimB,stimD,162,0
575,N,stimB,stimD,191,0
576,N,stimA,stimD,153,0
577,N,stimA,stimD,198,0
578,G,stimB,stimC,191,1
579,G,stimA,stimC,207,1
580,N,stimA,stimD,155,0
581,G,stimB,stimC,205,1
582,N,stimA,stimD,181,0
583,N,stimB,stimD,187,0
584,N,stimB,stimD,169,0
585,N,stimB,stimD,154,0
586,N,stimA,stimD,201,0
587,G,stimB,stimC,158,1
588,N,stimB,stimD,172,0
589,G,stimB,stimC,187,1
590,N,stimA,stimD,210,0
591,N,stimB,stimD,181,0
592,N,stimB,stimD,210,0
593,N,stimB,stimD,163,0
594,N,stimB,stimD,174,0
595,G,stimB,stimC,192,1
596,G,stimB,stimC,153,1
597,N,stimA,stimD,195,0
598,N,stimA,stimD,175,0
599,G,stimA,stimC,199,1
600,N,stimA,stimD,173,0
601,G,stimC,stimA,169,1
602,N,stimD,stimB,210,0
603,N,stimD,stimA,193,0
604,N,stimD,stimB,175,0
605,G,stimC,stimB,156,1
606,N,stimD,stimA,194,0
607,G,stimC,stimB,188,1
608,N,stimD,stimB,154,0
609,N,stimD,stimB,157,0
610,N,stimD,stimB,209,0
611,N,stimD,stimB,180,0
612,N,stimD,stimB,151,0
613,N,stimD,stimA,153,0
614,G,stimC,stimA,158,1
615,N,stimD,stimB,204,0
616,N,stimD,stimA,178,0
617,N,stimD,stimA,184,0
618,G,stimC,stimB,180,1
619,G,stimC,stimB,154,1
620,N,stimD,stimA,204,0
621,N,stimD,stimA,167,0
622,G,stimC,stimB,166,1
623,N,stimD,stimA,186,0
624,G,stimC,stimB,179,1
625,N,stimD,stimB,172,0
626,N,stimD,stimA,189,0
627,N,stimD,stimA,207,0
628,N,stimD,stimA,187,0
629,G,stimC,stimA,167,1
630,N,stimD,stimA,162,0
631,N,stimD,stimA,176,0
632,N,stimD,stimB,151,0
633,N,stimD,stimB,203,0
634,G,stimC,stimA,187,1
635,N,stimD,stimB,162,0
636,G,stimC,stimA,181,1
637,G,stimC,stimB,153,1
638,N,stimD,stimB,202,0
639,N,stimD,stimB,177,0
640,N,stimD,stimA,183,0
641,G,stimC,stimB,184,1
642,G,stimC,stimB,191,1
643,N,stimD,stimA,172,0
644,N,stimD,stimB,154,0
645,N,stimD,stimA,177,0
646,N,stimD,stimA,152,0
647,N,stimD,stimA,195,0
648,N,stimD,stimB,152,0
649,G,stimC,stimA,208,1
650,N,stimD,stimA,195,0
651,G,stimA,stimC,207,1
652,N,stimB,stimD,181,0
653,N,stimA,stimD,164,0
654,N,stimB,stimD,165,0
655,G,stimB,stimC,196,1
656,N,stimA,stimD,210,0
657,N,stimA,stimD,171,0
658,N,stimA,stimD,195,0
659,N,stimA,stimD,156,0
660,G,stimB,stimC,186,1
661,G,stimA,stimC,176,1
662,G,stimB,stimC,194,1
663,N,stimB,stimD,165,0
664,N,stimB,stimD,155,0
665,N,stimB,stimD,177,0
666,N,stimB,stimD,189,0
667,N,stimB,stimD,158,0
668,G,stimA,stimC,177,1
669,N,stimB,stimD,189,0
670,N,stimA,stimD,200,0
671,N,stimB,stimD,168,0
672,N,stimA,stimD,174,0
673,G,stimA,stimC,203,1
674,N,stimA,stimD,192,0
675,G,stimA,stimC,164,1
676,N,stimB,stimD,196,0
677,N,stimA,stimD,167,0
678,G,stimB,stimC,166,1
679,N,stimB,stimD,150,0
680,N,stimB,stimD,172,0
681,N,stimB,stimD,176,0
682,N,stimA,stimD,168,0
683,N,stimB,stimD,167,0
684,N,stimA,stimD,164,0
685,N,stimA,stimD,207,0
686,N,stimB,stimD,202,0
687,G,stimB,stimC,174,1
688,G,stimB,stimC,179,1
689,N,stimB,stimD,184,0
690,G,stimB,stimC,179,1
691,N,stimA,stimD,166,0
692,N,stimB,stimD,210,0
693,N,stimB,stimD,161,0
694,G,stimB,stimC,202,1
695,N,stimB,stimD,151,0
696,N,stimB,stimD,170,0
697,N,stimB,stimD,195,0
698,G,stimA,stimC,189,1
699,N,stimB,stimD,160,0
700,G,stimA,stimC,208,1
701,N,stimD,stimB,183,0
702,G,stimC,stimB,165,1
703,N,stimD,stimA,185,0
704,N,stimD,stimA,205,0
705,G,stimC,stimB,204,1
706,N,stimD,stimB,179,0
707,N,stimD,stimA,177,0
708,N,stimD,stimB,169,0
709,N,stimD,stimB,153,0
710,G,stimC,stimB,195,1
711,N,stimD,stimB,158,0
712,N,stimD,stimB,171,0
713,N,stimD,stimA,174,0
714,N,stimD,stimA,204,0
715,N,stimD,stimA,151,0
716,G,stimC,stimB,201,1
717,N,stimD,stimB,167,0
718,N,stimD,stimB,165,0
719,G,stimC,stimB,179,1
720,G,stimC,stimA,194,1
721,N,stimD,stimB,162,0
722,N,stimD,stimB,163,0
723,G,stimC,stimA,209,1
724,N,stimD,stimB,186,0
725,N,stimD,stimA,168,0
726,N,stimD,stimA,209,0
727,N,stimD,stimA,204,0
728,G,stimC,stimA,161,1
729,N,stimD,stimA,150,0
730,G,stimC,stimA,193,1
731,G,stimC,stimA,202,1
732,G,stimC,stimB,157,1
733,G,stimC,stimB,152,1
734,N,stimD,stimB,186,0
735,N,stimD,stimB,186,0
736,N,stimD,stimA,181,0
737,N,stimD,stimA,150,0
738,N,stimD,stimB,192,0
739,N,stimD,stimB,207,0
740,N,stimD,stimB,203,0
741,N,stimD,stimB,156,0
742,N,stimD,stimA,171,0
743,G,stimC,stimB,164,1
744,G,stimC,stimA,184,1
745,N,stimD,stimB,187,0
746,G,stimC,stimA,168,1
747,N,stimD,stimB,198,0
748,N,stimD,stimA,198,0
749,N,stimD,stimA,197,0
750,N,stimD,stimB,171,0
751,G,stimA,stimC,153,1
752,N,stimB,stimD,193,0
753,G,stimB,stimC,210,1
754,N,stimA,stimD,159,0
755,G,stimA,stimC,156,1
756,N,stimA,stimD,205,0
757,N,stimA,stimD,179,0
758,N,stimB,stimD,201,0
759,N,stimA,stimD,199,0
760,N,stimB,stimD,161,0
761,N,stimB,stimD,165,0
762,N,stimA,stimD,153,0
763,N,stimB,stimD,187,0
764,G,stimB,stimC,197,1
765,N,stimA,stimD,181,0
766,N,stimB,stimD,151,0
767,N,stimB,stimD,210,0
768,G,stimA,stimC,180,1
769,N,stimB,stimD,170,0
770,G,stimB,stimC,160,1
771,N,stimB,stimD,188,0
772,N,stimB,stimD,185,0
773,N,stimB,stimD,195,0
774,N,stimA,stimD,159,0
775,G,stimB,stimC,171,1
776,N,stimB,stimD,158,0
777,G,stimB,stimC,201,1
778,N,stimA,stimD,170,0
779,G,stimA,stimC,166,1
780,N,stimA,stimD,150,0
781,N,stimA,stimD,198,0
782,N,stimA,stimD,180,0
783,N,stimA,stimD,182,0
784,G,stimA,stimC,203,1
785,N,stimA,stimD,194,0
786,N,stimA,stimD,190,0
787,N,stimA,stimD,160,0
788,N,stimA,stimD,183,0
789,G,stimB,stimC,208,1
790,G,stimA,stimC,186,1
791,N,stimB,stimD,199,0
792,N,stimA,stimD,210,0
793,G,stimB,stimC,204,1
794,N,stimB,stimD,163,0
795,N,stimB,stimD,152,0
796,G,stimA,stimC,177,1
797,N,stimB,stimD,150,0
798,N,stimB,stimD,178,0
799,G,stimA,stimC,208,1
800,N,stimB,stimD,165,0
801,N,stimD,stimB,173,0
802,G,stimC,stimA,176,1
803,N,stimD,stimA,200,0
804,N,stimD,stimA,200,0
805,G,stimC,stimA,177,1
806,N,stimD,stimA,173,0
807,N,stimD,stimA,206,0
808,G,stimC,stimA,195,1
809,N,stimD,stimA,194,0
810,N,stimD,stimB,207,0
811,N,stimD,stimB,181,0
812,G,stimC,stimB,198,1
813,N,stimD,stimA,177,0
814,N,stimD,stimB,201,0
815,N,stimD,stimA,173,0
816,N,stimD,stimA,195,0
817,N,stimD,stimA,209,0
818,N,stimD,stimB,181,0
819,G,stimC,stimA,176,1
820,G,stimC,stimB,162,1
821,N,stimD,stimA,169,0
822,G,stimC,stimA,156,1
823,G,stimC,stimA,172,1
824,N,stimD,stimB,170,0
825,N,stimD,stimA,170,0
826,G,stimC,stimA,199,1
827,N,stimD,stimB,182,0
828,N,stimD,stimB,181,0
829,N,stimD,stimA,197,0
830,N,stimD,stimB,157,0
831,G,stimC,stimA,188,1
832,N,stimD,stimB,171,0
833,N,stimD,stimB,170,0
834,N,stimD,stimA,185,0
835,N,stimD,stimB,202,0
836,N,stimD,stimB,162,0
837,G,stimC,stimA,191,1
838,N,stimD,stimB,205,0
839,G,stimC,stimA,162,1
840,N,stimD,stimA,168,0
841,N,stimD,stimB,180,0
842,G,stimC,stimB,204,1
843,N,stimD,stimA,180,0
844,G,stimC,stimA,166,1
845,N,stimD,stimA,182,0
846,G,stimC,stimB,185,1
847,N,stimD,stimB,175,0
848,N,stimD,stimB,150,0
849,N,stimD,stimB,192,0
850,N,stimD,stimB,180,0
851,N,stimA,stimD,173,0
852,N,stimA,stimD,153,0
853,G,stimA,stimC,171,1
854,G,stimB,stimC,164,1
855,N,stimB,stimD,162,0
856,N,stimA,stimD,199,0
857,N,stimB,stimD,173,0
858,G,stimA,stimC,153,1
859,N,stimB,stimD,172,0
860,N,stimA,stimD,197,0
861,N,stimA,stimD,160,0
862,N,stimB,stimD,205,0
863,N,stimB,stimD,169,0
864,G,stimA,stimC,170,1
865,N,stimA,stimD,162,0
866,N,stimB,stimD,196,0
867,N,stimA,stimD,154,0
868,N,stimB,stimD,207,0
869,G,stimB,stimC,159,1
870,G,stimA,stimC,167,1
