trialnum,signal,RewardTrial
680,11,1
681,0,0
682,15,1
683,18,1
684,22,1
685,19,1
686,0,0
687,100,1
688,9,1
689,22,1
690,22,1
691,100,1
692,17,1
693,22,1
694,12,1
695,21,1
696,0,0
697,8,1
698,15,1
699,10,1
700,0,0
701,12,1
702,10,1
703,0,0
704,16,1
705,17,1
706,0,0
707,100,1
708,13,1
709,8,1
710,8,1
711,0,0
712,8,1
713,9,1
714,8,1
715,22,1
716,100,1
717,19,1
718,19,1
719,8,1
720,0,0
721,9,1
722,100,1
723,11,1
724,0,0
725,21,1
726,22,1
727,22,1
728,0,0
729,13,1
730,12,1
731,10,1
732,19,1
733,0,0
734,18,1
735,100,1
736,10,1
737,14,1
738,8,1
739,0,0
740,17,1
741,19,1
742,0,0
743,20,1
744,100,1
745,19,1
746,14,1
747,100,1
748,13,1
749,8,1
750,20,1
751,9,1
752,8,1
753,12,1
754,100,1
755,22,1
756,0,0
757,18,1
758,13,1
759,20,1
760,100,1
761,0,0
762,100,1
763,18,1
764,17,1
765,14,1
766,22,1
767,0,0
768,20,1
769,8,1
770,10,1
771,15,1
772,16,1
773,100,1
774,12,1
775,14,1
776,13,1
777,10,1
778,22,1
779,0,0
780,0,0
781,13,1
782,20,1
783,8,1
784,100,1
785,14,1
786,9,1
787,12,1
788,22,1
789,0,0
790,0,0
791,20,1
792,10,1
793,0,0
794,16,1
795,12,1
796,21,1
797,0,0
798,9,1
799,100,1
800,19,1
801,0,0
802,10,1
803,0,0
804,18,1
805,11,1
806,11,1
807,11,1
808,22,1
809,100,1
810,13,1
811,0,0
812,17,1
813,0,0
814,8,1
815,11,1
816,21,1
817,100,1
818,14,1
819,8,1
820,14,1
821,20,1
822,100,1
823,21,1
824,12,1
825,0,0
826,11,1
827,0,0
828,20,1
829,14,1
830,15,1
831,100,1
832,10,1
833,10,1
834,21,1
835,22,1
836,0,0
837,13,1
838,0,0
839,20,1
840,22,1
841,100,1
842,21,1
843,20,1
844,0,0
845,18,1
846,0,0
847,10,1
848,11,1
849,14,1
850,8,1
851,0,0
852,12,1
853,22,1
854,12,1
855,100,1
856,16,1
857,0,0
858,17,1
859,21,1
860,13,1
861,0,0
862,18,1
863,11,1
864,8,1
865,17,1
866,18,1
867,0,0
868,100,1
869,12,1
870,16,1
871,12,1
872,20,1
873,0,0
874,13,1
875,18,1
876,100,1
877,17,1
878,22,1
879,11,1
880,0,0
881,0,0
882,16,1
883,9,1
884,16,1
885,20,1
886,8,1
887,12,1
888,100,1
889,0,0
890,18,1
891,20,1
892,15,1
893,0,0
894,100,1
895,22,1
896,14,1
897,12,1
898,15,1
899,100,1
900,10,1
901,10,1
902,12,1
903,19,1
904,17,1
905,100,1
906,0,0
907,22,1
908,0,0
909,19,1
910,16,1
911,0,0
912,14,1
913,12,1
914,100,1
915,19,1
916,9,1
917,9,1
918,19,1
919,0,0
920,13,1
921,0,0
922,16,1
923,12,1
924,18,1
925,0,0
926,13,1
927,18,1
928,22,1
929,9,1
930,100,1
931,15,1
932,9,1
933,0,0
934,18,1
935,21,1
936,9,1
937,100,1
938,0,0
939,15,1
940,16,1
941,18,1
942,12,1
943,17,1
944,10,1
945,17,1
946,18,1
947,14,1
948,0,0
949,100,1
950,0,0
951,100,1
952,10,1
953,14,1
954,16,1
955,0,0
956,12,1
957,20,1
958,9,1
959,11,1
960,0,0
961,22,1
962,17,1
963,100,1
964,100,1
965,19,1
966,20,1
967,8,1
968,14,1
969,0,0
970,18,1
971,10,1
972,0,0
973,0,0
974,17,1
975,11,1
976,20,1
977,20,1
978,14,1
979,100,1
980,13,1
981,22,1
982,8,1
983,13,1
984,15,1
985,100,1
986,17,1
987,9,1
988,0,0
989,10,1
990,0,0
991,0,0
992,17,1
993,100,1
994,0,0
995,11,1
996,9,1
997,8,1
998,10,1
999,15,1
1000,21,1
1001,19,1
1002,10,1
1003,8,1
1004,0,0
1005,0,0
1006,18,1
1007,100,1
1008,15,1
1009,15,1
1010,12,1
1011,100,1
1012,0,0
1013,12,1
1014,21,1
1015,14,1
1016,0,0
1017,19,1
1018,10,1
1019,9,1
1020,11,1
1021,16,1
1022,17,1
1023,22,1
1024,0,0
1025,8,1
1026,10,1
1027,14,1
1028,0,0
1029,12,1
1030,100,1
1031,9,1
1032,20,1
1033,0,0
1034,13,1
1035,17,1
1036,16,1
1037,8,1
1038,0,0
1039,17,1
1040,100,1
1041,12,1
1042,100,1
1043,11,1
1044,14,1
1045,17,1
1046,20,1
1047,16,1
1048,0,0
1049,0,0
1050,8,1
1051,19,1
1052,100,1
1053,12,1
1054,20,1
1055,0,0
1056,18,1
1057,17,1
1058,13,1
1059,0,0
1060,8,1
1061,22,1
1062,17,1
1063,11,1
1064,0,0
1065,9,1
1066,11,1
1067,21,1
1068,0,0
1069,100,1
1070,11,1
1071,15,1
1072,100,1
1073,21,1
1074,10,1
1075,14,1
1076,17,1
1077,16,1
1078,0,0
1079,100,1
1080,17,1
1081,12,1
1082,14,1
1083,19,1
1084,0,0
1085,21,1
1086,100,1
1087,15,1
1088,100,1
1089,12,1
1090,14,1
1091,100,1
1092,12,1
1093,12,1
1094,0,0
1095,10,1
1096,10,1
1097,15,1
1098,100,1
1099,9,1
1100,21,1
1101,100,1
1102,10,1
1103,10,1
1104,18,1
1105,18,1
1106,0,0
1107,13,1
1108,9,1
1109,8,1
1110,0,0
1111,13,1
1112,19,1
1113,0,0
1114,14,1
1115,9,1
1116,20,1
1117,100,1
1118,17,1
1119,0,0
1120,14,1
1121,100,1
1122,0,0
1123,16,1
1124,15,1
1125,0,0
1126,17,1
1127,17,1
1128,10,1
1129,20,1
1130,10,1
1131,14,1
1132,11,1
1133,12,1
1134,0,0
1135,100,1
1136,8,1
1137,21,1
1138,15,1
1139,14,1
1140,0,0
1141,0,0
1142,15,1
1143,100,1
1144,13,1
1145,12,1
1146,22,1
1147,15,1
1148,19,1
1149,0,0
1150,18,1
1151,19,1
1152,0,0
1153,12,1
1154,12,1
1155,100,1
1156,18,1
1157,10,1
1158,20,1
1159,10,1
1160,0,0
1161,100,1
1162,22,1
1163,18,1
1164,10,1
1165,20,1
1166,21,1
1167,100,1
1168,0,0
1169,16,1
1170,13,1
1171,14,1
1172,0,0
1173,0,0
1174,100,1
1175,18,1
1176,11,1
1177,8,1
1178,22,1
1179,22,1
1180,19,1
1181,22,1
1182,15,1
1183,9,1
1184,0,0
1185,14,1
1186,100,1
1187,19,1
1188,18,1
1189,21,1
1190,0,0
1191,0,0
1192,19,1
1193,100,1
1194,17,1
1195,12,1
1196,13,1
1197,0,0
1198,20,1
1199,13,1
1200,9,1
1201,20,1
1202,14,1
1203,100,1
1204,0,0
1205,10,1
1206,8,1
1207,17,1
1208,13,1
1209,0,0
1210,13,1
1211,14,1
1212,15,1
1213,12,1
1214,0,0
1215,15,1
1216,100,1
1217,8,1
1218,10,1
1219,0,0
1220,12,1
1221,19,1
1222,16,1
1223,18,1
1224,20,1
1225,20,1
1226,9,1
1227,100,1
1228,17,1
1229,0,0
1230,0,0
1231,19,1
1232,0,0
1233,100,1
1234,18,1
1235,0,0
1236,17,1
1237,8,1
1238,10,1
1239,12,1
1240,17,1
1241,11,1
1242,9,1
1243,100,1
1244,0,0
1245,22,1
1246,11,1
1247,22,1
1248,100,1
1249,17,1
1250,11,1
1251,15,1
1252,0,0
1253,18,1
1254,0,0
1255,11,1
1256,100,1
1257,9,1
1258,16,1
1259,11,1
1260,12,1
1261,0,0
1262,22,1
1263,100,1
1264,12,1
1265,22,1
1266,14,1
1267,8,1
1268,12,1
1269,0,0
1270,10,1
1271,100,1
1272,22,1
1273,14,1
1274,0,0
1275,16,1
1276,11,1
1277,21,1
1278,9,1
1279,0,0
1280,20,1
1281,14,1
1282,21,1
1283,15,1
1284,21,1
1285,13,1
1286,0,0
1287,0,0
1288,14,1
1289,100,1
1290,16,1
1291,0,0
1292,21,1
1293,9,1
1294,0,0
1295,8,1
1296,14,1
1297,16,1
1298,100,1
1299,21,1
1300,12,1
1301,16,1
1302,19,1
1303,12,1
1304,9,1
1305,14,1
1306,100,1
1307,8,1
1308,0,0
1309,100,1
1310,18,1
1311,0,0
1312,9,1
1313,10,1
1314,15,1
1315,17,1
1316,13,1
1317,17,1
1318,100,1
1319,20,1
1320,0,0
1321,18,1
1322,13,1
1323,16,1
1324,0,0
1325,11,1
1326,18,1
1327,0,0
1328,13,1
1329,100,1
1330,9,1
1331,12,1
1332,100,1
1333,12,1
1334,8,1
1335,0,0
1336,0,0
1337,10,1
1338,20,1
1339,17,1
1340,20,1
1341,12,1
1342,21,1
1343,11,1
1344,22,1
1345,14,1
1346,100,1
1347,11,1
1348,100,1
1349,0,0
1350,20,1
1351,13,1
1352,15,1
1353,100,1
1354,19,1
1355,0,0
1356,20,1
1357,13,1
1358,9,1
1359,100,1
1360,11,1
1361,100,1
1362,19,1
1363,22,1
1364,0,0
1365,16,1
1366,22,1
1367,16,1
1368,22,1
1369,100,1
1370,19,1
1371,10,1
1372,15,1
1373,17,1
1374,0,0
1375,21,1
1376,100,1
1377,17,1
1378,22,1
1379,9,1
1380,0,0
1381,12,1
1382,15,1
1383,100,1
1384,9,1
1385,100,1
1386,11,1
1387,10,1
1388,0,0
1389,18,1
1390,12,1
1391,19,1
1392,100,1
1393,0,0
1394,16,1
1395,100,1
1396,11,1
1397,18,1
1398,8,1
1399,16,1
1400,22,1
1401,13,1
1402,100,1
1403,0,0
1404,100,1
1405,16,1
1406,21,1
1407,11,1
1408,20,1
1409,10,1
1410,21,1
1411,12,1
1412,20,1
1413,0,0
1414,0,0
1415,100,1
1416,20,1
1417,10,1
1418,22,1
1419,11,1
1420,19,1
1421,20,1
1422,15,1
1423,0,0
1424,21,1
1425,100,1
1426,0,0
1427,9,1
1428,10,1
1429,20,1
1430,8,1
1431,18,1
1432,20,1
1433,9,1
1434,15,1
1435,0,0
1436,13,1
1437,19,1
1438,12,1
1439,0,0
1440,100,1
1441,100,1
1442,20,1
1443,10,1
1444,20,1
1445,0,0
1446,21,1
1447,0,0
1448,10,1
1449,8,1
1450,16,1
1451,8,1
1452,20,1
1453,21,1
1454,18,1
1455,100,1
1456,11,1
1457,0,0
1458,0,0
1459,16,1
1460,22,1
1461,100,1
1462,21,1
1463,17,1
1464,19,1
1465,20,1
1466,16,1
1467,0,0
1468,8,1
1469,11,1
1470,100,1
1471,100,1
1472,14,1
1473,0,0
1474,14,1
1475,21,1
1476,0,0
1477,9,1
1478,13,1
1479,10,1
1480,11,1
1481,0,0
1482,18,1
1483,12,1
1484,100,1
1485,0,0
1486,11,1
1487,10,1
1488,11,1
1489,20,1
1490,13,1
1491,17,1
1492,22,1
1493,14,1
1494,100,1
1495,17,1
1496,22,1
1497,13,1
1498,0,0
1499,0,0
1500,17,1
1501,0,0
1502,100,1
1503,12,1
1504,21,1
1505,12,1
1506,12,1
1507,0,0
1508,21,1
1509,15,1
1510,11,1
1511,8,1
1512,10,1
1513,100,1
1514,12,1
1515,22,1
1516,19,1
1517,18,1
1518,0,0
1519,0,0
1520,20,1
1521,14,1
1522,0,0
1523,18,1
1524,15,1
1525,100,1
1526,20,1
1527,0,0
1528,14,1
1529,20,1
1530,8,1
1531,0,0
1532,22,1
1533,0,0
1534,12,1
1535,8,1
1536,10,1
1537,15,1
1538,100,1
1539,21,1
1540,12,1
1541,19,1
1542,0,0
1543,10,1
1544,18,1
1545,11,1
1546,9,1
1547,20,1
1548,0,0
1549,18,1
1550,100,1
1551,0,0
1552,22,1
1553,22,1
1554,16,1
1555,21,1
1556,0,0
1557,15,1
1558,21,1
1559,100,1
1560,8,1
1561,9,1
1562,100,1
1563,19,1
1564,13,1
1565,13,1
1566,0,0
1567,17,1
1568,8,1
1569,13,1
1570,100,1
1571,8,1
1572,100,1
1573,100,1
1574,18,1
1575,0,0
1576,15,1
1577,9,1
1578,14,1
1579,14,1
1580,17,1
1581,0,0
1582,0,0
1583,100,1
1584,11,1
1585,9,1
1586,15,1
1587,18,1
1588,17,1
1589,21,1
1590,11,1
1591,11,1
1592,0,0
1593,100,1
1594,11,1
1595,20,1
1596,18,1
1597,21,1
1598,18,1
1599,0,0
1600,17,1
1601,14,1
1602,0,0
1603,16,1
1604,100,1
1605,22,1
1606,22,1
1607,13,1
1608,10,1
1609,14,1
1610,0,0
1611,16,1
1612,8,1
1613,21,1
1614,21,1
1615,15,1
1616,0,0
1617,11,1
1618,18,1
1619,0,0
1620,100,1
1621,18,1
1622,0,0
1623,14,1
1624,10,1
1625,0,0
1626,19,1
1627,21,1
1628,100,1
1629,10,1
1630,22,1
1631,8,1
1632,14,1
1633,8,1
1634,100,1
1635,0,0
1636,11,1
1637,18,1
1638,18,1
1639,0,0
1640,11,1
1641,12,1
1642,9,1
1643,8,1
1644,19,1
1645,12,1
1646,15,1
1647,22,1
1648,0,0
1649,0,0
1650,100,1
1651,18,1
1652,15,1
1653,100,1
1654,17,1
1655,17,1
1656,0,0
1657,0,0
1658,11,1
1659,20,1
1660,15,1
1661,14,1
1662,0,0
1663,18,1
1664,16,1
1665,11,1
1666,0,0
1667,100,1
1668,9,1
1669,16,1
1670,18,1
1671,16,1
1672,16,1
1673,15,1
1674,12,1
1675,14,1
1676,0,0
1677,19,1
1678,22,1
1679,100,1
1680,0,0
1681,11,1
1682,19,1
1683,10,1
1684,8,1
1685,14,1
1686,100,1
1687,16,1
1688,11,1
1689,0,0
1690,0,0
1691,10,1
1692,100,1
1693,0,0
1694,0,0
1695,18,1
1696,13,1
1697,15,1
1698,18,1
1699,16,1
1700,15,1
1701,100,1
1702,19,1
1703,0,0
1704,18,1
1705,0,0
1706,12,1
1707,20,1
1708,17,1
1709,16,1
1710,8,1
1711,0,0
1712,20,1
1713,9,1
1714,20,1
1715,13,1
1716,100,1
1717,14,1
1718,19,1
1719,10,1
1720,0,0
1721,17,1
1722,21,1
1723,0,0
1724,17,1
1725,8,1
1726,0,0
1727,18,1
1728,11,1
1729,100,1
1730,18,1
1731,13,1
1732,16,1
1733,11,1
1734,21,1
1735,13,1
1736,0,0
1737,9,1
1738,100,1
1739,0,0
1740,8,1
1741,17,1
1742,22,1
1743,12,1
1744,19,1
1745,0,0
1746,100,1
1747,12,1
1748,9,1
1749,0,0
1750,15,1
1751,13,1
1752,0,0
1753,22,1
1754,12,1
1755,16,1
1756,16,1
1757,17,1
1758,100,1
1759,0,0
1760,16,1
1761,12,1
1762,100,1
1763,10,1
1764,18,1
1765,8,1
1766,0,0
1767,20,1
1768,14,1
1769,20,1
1770,0,0
1771,0,0
1772,22,1
1773,14,1
1774,8,1
1775,19,1
1776,17,1
1777,15,1
1778,100,1
1779,16,1
1780,0,0
1781,12,1
1782,19,1
1783,100,1
1784,13,1
1785,21,1
1786,13,1
1787,100,1
1788,19,1
1789,20,1
1790,0,0
1791,8,1
1792,14,1
1793,22,1
1794,14,1
1795,12,1
1796,0,0
1797,0,0
1798,100,1
1799,17,1
1800,20,1
1801,19,1
1802,100,1
1803,16,1
1804,19,1
1805,0,0
1806,19,1
1807,14,1
1808,20,1
1809,0,0
1810,15,1
1811,22,1
1812,0,0
1813,0,0
1814,100,1
1815,19,1
1816,9,1
1817,11,1
1818,9,1
1819,16,1
1820,8,1
1821,15,1
1822,100,1
1823,0,0
1824,22,1
1825,18,1
1826,0,0
1827,21,1
1828,15,1
1829,12,1
1830,10,1
1831,22,1
1832,19,1
1833,22,1
1834,18,1
1835,10,1
1836,12,1
1837,100,1
1838,0,0
1839,8,1
1840,0,0
1841,8,1
1842,0,0
1843,12,1
1844,0,0
1845,10,1
1846,18,1
1847,21,1
1848,13,1
1849,100,1
1850,9,1
1851,19,1
1852,100,1
1853,15,1
1854,0,0
1855,18,1
1856,18,1
1857,14,1
1858,17,1
1859,17,1
1860,0,0
1861,15,1
1862,0,0
1863,10,1
1864,100,1
1865,15,1
1866,0,0
1867,19,1
1868,14,1
1869,19,1
1870,18,1
1871,22,1
1872,12,1
1873,13,1
1874,13,1
1875,8,1
1876,17,1
1877,100,1
1878,0,0
1879,16,1
1880,0,0
1881,100,1
1882,0,0
1883,13,1
1884,14,1
1885,14,1
1886,12,1
1887,11,1
1888,0,0
1889,9,1
1890,10,1
1891,0,0
1892,22,1
1893,15,1
1894,19,1
1895,100,1
1896,12,1
1897,8,1
1898,0,0
1899,17,1
1900,13,1
1901,100,1
1902,17,1
1903,20,1
1904,0,0
1905,9,1
1906,0,0
1907,16,1
1908,16,1
1909,15,1
1910,14,1
1911,22,1
1912,10,1
1913,0,0
1914,100,1
1915,16,1
1916,17,1
1917,0,0
1918,8,1
1919,17,1
1920,20,1
1921,13,1
1922,0,0
1923,14,1
1924,9,1
1925,16,1
1926,21,1
1927,0,0
1928,100,1
1929,11,1
1930,9,1
1931,10,1
1932,18,1
1933,0,0
1934,18,1
1935,0,0
1936,17,1
1937,15,1
1938,12,1
1939,17,1
1940,100,1
1941,0,0
1942,16,1
1943,100,1
1944,0,0
1945,17,1
1946,9,1
1947,18,1
1948,18,1
1949,21,1
1950,20,1
1951,10,1
1952,22,1
1953,10,1
1954,11,1
1955,0,0
1956,100,1
1957,100,1
1958,8,1
1959,12,1
1960,12,1
1961,16,1
1962,0,0
1963,13,1
1964,10,1
1965,13,1
1966,10,1
1967,20,1
1968,0,0
1969,10,1
1970,100,1
1971,18,1
1972,100,1
1973,19,1
1974,8,1
1975,10,1
1976,8,1
1977,20,1
1978,8,1
1979,0,0
1980,0,0
1981,17,1
1982,14,1
1983,20,1
1984,13,1
1985,0,0
1986,8,1
1987,0,0
1988,11,1
1989,18,1
1990,100,1
1991,16,1
1992,100,1
1993,0,0
1994,21,1
1995,19,1
1996,9,1
1997,22,1
1998,19,1
1999,0,0
2000,8,1
