trialnum,signal,RewardTrial
680,12,1
681,5,1
682,100,1
683,7,1
684,10,1
685,18,1
686,100,1
687,5,1
688,10,1
689,14,1
690,0,0
691,17,1
692,5,1
693,16,1
694,100,1
695,5,1
696,9,1
697,100,1
698,9,1
699,0,0
700,18,1
701,14,1
702,12,1
703,16,1
704,6,1
705,100,1
706,100,1
707,0,0
708,18,1
709,12,1
710,5,1
711,7,1
712,100,1
713,8,1
714,100,1
715,5,1
716,15,1
717,5,1
718,0,0
719,12,1
720,12,1
721,0,0
722,9,1
723,13,1
724,9,1
725,18,1
726,5,1
727,13,1
728,100,1
729,100,1
730,10,1
731,0,0
732,10,1
733,5,1
734,15,1
735,13,1
736,16,1
737,16,1
738,100,1
739,100,1
740,8,1
741,7,1
742,0,0
743,10,1
744,100,1
745,15,1
746,6,1
747,11,1
748,100,1
749,5,1
750,6,1
751,15,1
752,17,1
753,18,1
754,100,1
755,18,1
756,14,1
757,0,0
758,6,1
759,100,1
760,5,1
761,0,0
762,100,1
763,16,1
764,16,1
765,100,1
766,14,1
767,15,1
768,8,1
769,16,1
770,19,1
771,11,1
772,100,1
773,100,1
774,8,1
775,12,1
776,15,1
777,17,1
778,0,0
779,19,1
780,6,1
781,15,1
782,6,1
783,0,0
784,100,1
785,6,1
786,6,1
787,12,1
788,100,1
789,12,1
790,11,1
791,0,0
792,16,1
793,100,1
794,100,1
795,12,1
796,15,1
797,12,1
798,9,1
799,8,1
800,19,1
801,8,1
802,16,1
803,100,1
804,12,1
805,0,0
806,9,1
807,14,1
808,5,1
809,100,1
810,5,1
811,18,1
812,100,1
813,0,0
814,18,1
815,17,1
816,18,1
817,15,1
818,16,1
819,100,1
820,15,1
821,7,1
822,11,1
823,16,1
824,5,1
825,0,0
826,13,1
827,100,1
828,11,1
829,5,1
830,100,1
831,0,0
832,11,1
833,17,1
834,100,1
835,14,1
836,16,1
837,19,1
838,9,1
839,16,1
840,100,1
841,18,1
842,11,1
843,100,1
844,0,0
845,12,1
846,14,1
847,100,1
848,12,1
849,7,1
850,8,1
851,11,1
852,0,0
853,5,1
854,100,1
855,16,1
856,5,1
857,11,1
858,13,1
859,100,1
860,14,1
861,11,1
862,6,1
863,9,1
864,6,1
865,100,1
866,15,1
867,10,1
868,14,1
869,100,1
870,0,0
871,100,1
872,100,1
873,12,1
874,10,1
875,9,1
876,6,1
877,10,1
878,0,0
879,10,1
880,12,1
881,16,1
882,100,1
883,15,1
884,17,1
885,12,1
886,17,1
887,11,1
888,0,0
889,8,1
890,100,1
891,14,1
892,13,1
893,100,1
894,13,1
895,10,1
896,11,1
897,7,1
898,9,1
899,100,1
900,0,0
901,5,1
902,100,1
903,18,1
904,14,1
905,18,1
906,0,0
907,100,1
908,11,1
909,11,1
910,13,1
911,13,1
912,12,1
913,13,1
914,6,1
915,0,0
916,16,1
917,100,1
918,14,1
919,100,1
920,10,1
921,9,1
922,9,1
923,7,1
924,100,1
925,0,0
926,10,1
927,17,1
928,8,1
929,6,1
930,100,1
931,12,1
932,6,1
933,100,1
934,11,1
935,6,1
936,100,1
937,15,1
938,10,1
939,13,1
940,0,0
941,100,1
942,100,1
943,14,1
944,14,1
945,15,1
946,9,1
947,6,1
948,0,0
949,14,1
950,8,1
951,100,1
952,18,1
953,9,1
954,100,1
955,15,1
956,0,0
957,9,1
958,10,1
959,13,1
960,18,1
961,8,1
962,100,1
963,100,1
964,19,1
965,16,1
966,0,0
967,5,1
968,17,1
969,15,1
970,13,1
971,100,1
972,10,1
973,9,1
974,0,0
975,100,1
976,6,1
977,11,1
978,14,1
979,13,1
980,11,1
981,19,1
982,10,1
983,19,1
984,5,1
985,11,1
986,100,1
987,0,0
988,15,1
989,100,1
990,15,1
991,0,0
992,12,1
993,14,1
994,16,1
995,17,1
996,10,1
997,100,1
998,13,1
999,17,1
1000,100,1
1001,100,1
1002,0,0
1003,13,1
1004,12,1
1005,17,1
1006,15,1
1007,100,1
1008,6,1
1009,12,1
1010,5,1
1011,11,1
1012,18,1
1013,0,0
1014,100,1
1015,5,1
1016,19,1
1017,7,1
1018,10,1
1019,8,1
1020,100,1
1021,6,1
1022,0,0
1023,11,1
1024,9,1
1025,6,1
1026,100,1
1027,12,1
1028,100,1
1029,8,1
1030,10,1
1031,13,1
1032,0,0
1033,13,1
1034,11,1
1035,100,1
1036,10,1
1037,10,1
1038,9,1
1039,7,1
1040,100,1
1041,6,1
1042,5,1
1043,16,1
1044,12,1
1045,0,0
1046,15,1
1047,100,1
1048,100,1
1049,16,1
1050,9,1
1051,7,1
1052,0,0
1053,5,1
1054,11,1
1055,15,1
1056,100,1
1057,19,1
1058,13,1
1059,5,1
1060,100,1
1061,13,1
1062,9,1
1063,100,1
1064,100,1
1065,13,1
1066,11,1
1067,6,1
1068,10,1
1069,0,0
1070,16,1
1071,18,1
1072,15,1
1073,19,1
1074,6,1
1075,100,1
1076,0,0
1077,14,1
1078,100,1
1079,10,1
1080,13,1
1081,7,1
1082,100,1
1083,10,1
1084,0,0
1085,10,1
1086,10,1
1087,10,1
1088,6,1
1089,12,1
1090,100,1
1091,17,1
1092,10,1
1093,100,1
1094,12,1
1095,6,1
1096,13,1
1097,100,1
1098,0,0
1099,12,1
1100,10,1
1101,0,0
1102,17,1
1103,100,1
1104,100,1
1105,10,1
1106,11,1
1107,8,1
1108,16,1
1109,9,1
1110,12,1
1111,100,1
1112,12,1
1113,18,1
1114,19,1
1115,5,1
1116,19,1
1117,100,1
1118,14,1
1119,6,1
1120,0,0
1121,8,1
1122,10,1
1123,100,1
1124,11,1
1125,16,1
1126,18,1
1127,0,0
1128,14,1
1129,19,1
1130,100,1
1131,0,0
1132,16,1
1133,12,1
1134,17,1
1135,17,1
1136,100,1
1137,100,1
1138,6,1
1139,16,1
1140,14,1
1141,10,1
1142,17,1
1143,5,1
1144,100,1
1145,6,1
1146,19,1
1147,10,1
1148,100,1
1149,12,1
1150,0,0
1151,18,1
1152,10,1
1153,14,1
1154,0,0
1155,100,1
1156,15,1
1157,8,1
1158,100,1
1159,13,1
1160,11,1
1161,14,1
1162,0,0
1163,100,1
1164,13,1
1165,100,1
1166,12,1
1167,9,1
1168,18,1
1169,19,1
1170,17,1
1171,0,0
1172,19,1
1173,12,1
1174,6,1
1175,14,1
1176,7,1
1177,17,1
1178,19,1
1179,100,1
1180,100,1
1181,6,1
1182,9,1
1183,16,1
1184,100,1
1185,100,1
1186,11,1
1187,12,1
1188,5,1
1189,13,1
1190,0,0
1191,13,1
1192,16,1
1193,6,1
1194,100,1
1195,16,1
1196,0,0
1197,100,1
1198,7,1
1199,12,1
1200,18,1
1201,19,1
1202,19,1
1203,9,1
1204,100,1
1205,0,0
1206,100,1
1207,16,1
1208,8,1
1209,17,1
1210,14,1
1211,6,1
1212,13,1
1213,100,1
1214,19,1
1215,0,0
1216,17,1
1217,16,1
1218,100,1
1219,15,1
1220,8,1
1221,5,1
1222,11,1
1223,100,1
1224,6,1
1225,7,1
1226,100,1
1227,11,1
1228,14,1
1229,19,1
1230,0,0
1231,100,1
1232,9,1
1233,100,1
1234,12,1
1235,18,1
1236,7,1
1237,16,1
1238,0,0
1239,6,1
1240,18,1
1241,12,1
1242,19,1
1243,100,1
1244,100,1
1245,16,1
1246,0,0
1247,15,1
1248,5,1
1249,8,1
1250,8,1
1251,0,0
1252,6,1
1253,100,1
1254,100,1
1255,16,1
1256,17,1
1257,10,1
1258,7,1
1259,14,1
1260,17,1
1261,15,1
1262,0,0
1263,7,1
1264,10,1
1265,100,1
1266,15,1
1267,100,1
1268,12,1
1269,19,1
1270,9,1
1271,100,1
1272,18,1
1273,10,1
1274,7,1
1275,6,1
1276,0,0
1277,16,1
1278,10,1
1279,10,1
1280,100,1
1281,100,1
1282,9,1
1283,9,1
1284,8,1
1285,11,1
1286,100,1
1287,19,1
1288,10,1
1289,19,1
1290,0,0
1291,7,1
1292,18,1
1293,16,1
1294,17,1
1295,14,1
1296,6,1
1297,0,0
1298,100,1
1299,11,1
1300,100,1
1301,14,1
1302,5,1
1303,100,1
1304,0,0
1305,5,1
1306,9,1
1307,100,1
1308,18,1
1309,12,1
1310,18,1
1311,10,1
1312,18,1
1313,13,1
1314,18,1
1315,6,1
1316,8,1
1317,15,1
1318,100,1
1319,0,0
1320,100,1
1321,10,1
1322,5,1
1323,100,1
1324,100,1
1325,10,1
1326,9,1
1327,10,1
1328,7,1
1329,8,1
1330,0,0
1331,100,1
1332,13,1
1333,100,1
1334,0,0
1335,13,1
1336,7,1
1337,18,1
1338,5,1
1339,8,1
1340,12,1
1341,100,1
1342,0,0
1343,16,1
1344,7,1
1345,18,1
1346,100,1
1347,11,1
1348,5,1
1349,15,1
1350,9,1
1351,0,0
1352,16,1
1353,19,1
1354,15,1
1355,12,1
1356,100,1
1357,6,1
1358,9,1
1359,100,1
1360,13,1
1361,5,1
1362,100,1
1363,9,1
1364,13,1
1365,7,1
1366,100,1
1367,0,0
1368,7,1
1369,15,1
1370,13,1
1371,13,1
1372,19,1
1373,14,1
1374,9,1
1375,12,1
1376,17,1
1377,0,0
1378,100,1
1379,19,1
1380,100,1
1381,17,1
1382,100,1
1383,10,1
1384,0,0
1385,16,1
1386,19,1
1387,15,1
1388,12,1
1389,100,1
1390,9,1
1391,13,1
1392,10,1
1393,19,1
1394,11,1
1395,19,1
1396,15,1
1397,15,1
1398,100,1
1399,0,0
1400,100,1
1401,19,1
1402,19,1
1403,17,1
1404,7,1
1405,0,0
1406,17,1
1407,11,1
1408,9,1
1409,100,1
1410,100,1
1411,12,1
1412,17,1
1413,100,1
1414,13,1
1415,100,1
1416,8,1
1417,10,1
1418,0,0
1419,7,1
1420,10,1
1421,7,1
1422,100,1
1423,17,1
1424,10,1
1425,100,1
1426,0,0
1427,5,1
1428,9,1
1429,17,1
1430,9,1
1431,100,1
1432,16,1
1433,100,1
1434,0,0
1435,12,1
1436,7,1
1437,12,1
1438,9,1
1439,15,1
1440,16,1
1441,11,1
1442,100,1
1443,7,1
1444,7,1
1445,0,0
1446,9,1
1447,14,1
1448,100,1
1449,17,1
1450,15,1
1451,9,1
1452,7,1
1453,100,1
1454,8,1
1455,15,1
1456,6,1
1457,100,1
1458,0,0
1459,12,1
1460,19,1
1461,100,1
1462,100,1
1463,18,1
1464,13,1
1465,0,0
1466,16,1
1467,16,1
1468,15,1
1469,15,1
1470,9,1
1471,13,1
1472,14,1
1473,17,1
1474,100,1
1475,100,1
1476,5,1
1477,8,1
1478,19,1
1479,17,1
1480,0,0
1481,14,1
1482,15,1
1483,100,1
1484,100,1
1485,17,1
1486,9,1
1487,14,1
1488,5,1
1489,0,0
1490,13,1
1491,12,1
1492,100,1
1493,18,1
1494,7,1
1495,18,1
1496,19,1
1497,0,0
1498,100,1
1499,9,1
1500,14,1
1501,100,1
1502,12,1
1503,11,1
1504,0,0
1505,10,1
1506,10,1
1507,6,1
1508,100,1
1509,10,1
1510,8,1
1511,12,1
1512,15,1
1513,0,0
1514,100,1
1515,7,1
1516,100,1
1517,17,1
1518,18,1
1519,17,1
1520,12,1
1521,14,1
1522,11,1
1523,100,1
1524,11,1
1525,5,1
1526,18,1
1527,5,1
1528,100,1
1529,12,1
1530,0,0
1531,10,1
1532,13,1
1533,19,1
1534,18,1
1535,0,0
1536,100,1
1537,5,1
1538,16,1
1539,12,1
1540,100,1
1541,10,1
1542,17,1
1543,18,1
1544,19,1
1545,7,1
1546,18,1
1547,100,1
1548,0,0
1549,9,1
1550,100,1
1551,100,1
1552,11,1
1553,17,1
1554,0,0
1555,10,1
1556,11,1
1557,6,1
1558,15,1
1559,15,1
1560,100,1
1561,100,1
1562,9,1
1563,10,1
1564,16,1
1565,19,1
1566,15,1
1567,0,0
1568,100,1
1569,6,1
1570,12,1
1571,0,0
1572,100,1
1573,14,1
1574,12,1
1575,100,1
1576,7,1
1577,9,1
1578,19,1
1579,16,1
1580,19,1
1581,100,1
1582,10,1
1583,8,1
1584,100,1
1585,15,1
1586,10,1
1587,11,1
1588,18,1
1589,17,1
1590,0,0
1591,10,1
1592,16,1
1593,0,0
1594,9,1
1595,9,1
1596,9,1
1597,100,1
1598,5,1
1599,18,1
1600,100,1
1601,15,1
1602,8,1
1603,12,1
1604,100,1
1605,0,0
1606,16,1
1607,10,1
1608,100,1
1609,8,1
1610,15,1
1611,16,1
1612,15,1
1613,14,1
1614,16,1
1615,100,1
1616,100,1
1617,0,0
1618,12,1
1619,9,1
1620,5,1
1621,13,1
1622,7,1
1623,7,1
1624,7,1
1625,12,1
1626,5,1
1627,12,1
1628,100,1
1629,100,1
1630,0,0
1631,5,1
1632,11,1
1633,7,1
1634,100,1
1635,100,1
1636,13,1
1637,0,0
1638,17,1
1639,6,1
1640,8,1
1641,100,1
1642,0,0
1643,8,1
1644,10,1
1645,11,1
1646,6,1
1647,11,1
1648,15,1
1649,13,1
1650,100,1
1651,100,1
1652,10,1
1653,14,1
1654,15,1
1655,6,1
1656,11,1
1657,19,1
1658,100,1
1659,13,1
1660,0,0
1661,100,1
1662,13,1
1663,16,1
1664,0,0
1665,100,1
1666,8,1
1667,15,1
1668,9,1
1669,13,1
1670,14,1
1671,10,1
1672,100,1
1673,8,1
1674,19,1
1675,11,1
1676,12,1
1677,14,1
1678,15,1
1679,100,1
1680,0,0
1681,11,1
1682,100,1
1683,7,1
1684,15,1
1685,18,1
1686,0,0
1687,10,1
1688,14,1
1689,18,1
1690,100,1
1691,12,1
1692,14,1
1693,0,0
1694,11,1
1695,6,1
1696,6,1
1697,100,1
1698,100,1
1699,6,1
1700,11,1
1701,100,1
1702,19,1
1703,14,1
1704,18,1
1705,0,0
1706,5,1
1707,9,1
1708,100,1
1709,19,1
1710,5,1
1711,0,0
1712,7,1
1713,16,1
1714,100,1
1715,17,1
1716,14,1
1717,100,1
1718,12,1
1719,19,1
1720,16,1
1721,15,1
1722,100,1
1723,16,1
1724,18,1
1725,0,0
1726,19,1
1727,19,1
1728,18,1
1729,100,1
1730,9,1
1731,100,1
1732,5,1
1733,17,1
1734,7,1
1735,5,1
1736,16,1
1737,0,0
1738,13,1
1739,100,1
1740,9,1
1741,13,1
1742,17,1
1743,14,1
1744,0,0
1745,100,1
1746,11,1
1747,13,1
1748,100,1
1749,7,1
1750,8,1
1751,8,1
1752,100,1
1753,0,0
1754,100,1
1755,8,1
1756,19,1
1757,14,1
1758,17,1
1759,10,1
1760,7,1
1761,16,1
1762,18,1
1763,100,1
1764,10,1
1765,7,1
1766,19,1
1767,19,1
1768,100,1
1769,7,1
1770,0,0
1771,0,0
1772,18,1
1773,11,1
1774,8,1
1775,100,1
1776,7,1
1777,8,1
1778,13,1
1779,100,1
1780,6,1
1781,13,1
1782,100,1
1783,5,1
1784,11,1
1785,9,1
1786,19,1
1787,9,1
1788,0,0
1789,11,1
1790,100,1
1791,14,1
1792,10,1
1793,7,1
1794,100,1
1795,100,1
1796,6,1
1797,9,1
1798,17,1
1799,0,0
1800,14,1
1801,100,1
1802,8,1
1803,19,1
1804,11,1
1805,100,1
1806,17,1
1807,13,1
1808,0,0
1809,5,1
1810,5,1
1811,16,1
1812,11,1
1813,9,1
1814,100,1
1815,17,1
1816,14,1
1817,0,0
1818,9,1
1819,14,1
1820,100,1
1821,100,1
1822,0,0
1823,8,1
1824,7,1
1825,10,1
1826,13,1
1827,18,1
1828,100,1
1829,16,1
1830,7,1
1831,5,1
1832,0,0
1833,6,1
1834,18,1
1835,100,1
1836,15,1
1837,6,1
1838,19,1
1839,100,1
1840,6,1
1841,100,1
1842,12,1
1843,10,1
1844,12,1
1845,5,1
1846,0,0
1847,100,1
1848,9,1
1849,8,1
1850,8,1
1851,100,1
1852,0,0
1853,19,1
1854,100,1
1855,5,1
1856,18,1
1857,10,1
1858,14,1
1859,19,1
1860,6,1
1861,15,1
1862,100,1
1863,0,0
1864,11,1
1865,6,1
1866,12,1
1867,11,1
1868,18,1
1869,14,1
1870,100,1
1871,9,1
1872,14,1
1873,14,1
1874,100,1
1875,0,0
1876,18,1
1877,100,1
1878,18,1
1879,10,1
1880,11,1
1881,17,1
1882,18,1
1883,18,1
1884,100,1
1885,12,1
1886,0,0
1887,13,1
1888,18,1
1889,100,1
1890,7,1
1891,10,1
1892,8,1
1893,0,0
1894,17,1
1895,100,1
1896,6,1
1897,9,1
1898,13,1
1899,100,1
1900,14,1
1901,0,0
1902,11,1
1903,8,1
1904,100,1
1905,11,1
1906,10,1
1907,100,1
1908,6,1
1909,6,1
1910,14,1
1911,14,1
1912,100,1
1913,17,1
1914,0,0
1915,12,1
1916,9,1
1917,7,1
1918,5,1
1919,100,1
1920,8,1
1921,10,1
1922,100,1
1923,0,0
1924,13,1
1925,13,1
1926,100,1
1927,16,1
1928,13,1
1929,6,1
1930,14,1
1931,6,1
1932,10,1
1933,0,0
1934,9,1
1935,16,1
1936,6,1
1937,100,1
1938,16,1
1939,8,1
1940,100,1
1941,100,1
1942,8,1
1943,5,1
1944,6,1
1945,8,1
1946,100,1
1947,8,1
1948,0,0
1949,18,1
1950,9,1
1951,6,1
1952,0,0
1953,100,1
1954,16,1
1955,15,1
1956,100,1
1957,14,1
1958,10,1
1959,15,1
1960,8,1
1961,9,1
1962,10,1
1963,100,1
1964,8,1
1965,15,1
1966,0,0
1967,16,1
1968,5,1
1969,100,1
1970,10,1
1971,8,1
1972,18,1
1973,100,1
1974,16,1
1975,0,0
1976,10,1
1977,15,1
1978,15,1
1979,100,1
1980,13,1
1981,19,1
1982,16,1
1983,13,1
1984,6,1
1985,100,1
1986,18,1
1987,100,1
1988,0,0
1989,8,1
1990,11,1
1991,0,0
1992,100,1
1993,9,1
1994,16,1
1995,17,1
1996,17,1
1997,18,1
1998,6,1
1999,100,1
2000,15,1
