trialnum,signal,RewardTrial
680,100,1
681,6,1
682,100,1
683,0,0
684,100,1
685,100,1
686,6,1
687,100,1
688,5,1
689,5,1
690,0,0
691,0,0
692,100,1
693,5,1
694,4,1
695,100,1
696,100,1
697,100,1
698,8,1
699,100,1
700,11,1
701,100,1
702,11,1
703,100,1
704,10,1
705,100,1
706,9,1
707,0,0
708,100,1
709,9,1
710,10,1
711,5,1
712,100,1
713,6,1
714,0,0
715,100,1
716,100,1
717,11,1
718,6,1
719,10,1
720,100,1
721,100,1
722,10,1
723,100,1
724,7,1
725,0,0
726,100,1
727,10,1
728,4,1
729,100,1
730,0,0
731,3,1
732,10,1
733,100,1
734,6,1
735,4,1
736,7,1
737,100,1
738,100,1
739,100,1
740,0,0
741,0,0
742,5,1
743,100,1
744,100,1
745,8,1
746,100,1
747,6,1
748,100,1
749,6,1
750,9,1
751,10,1
752,100,1
753,8,1
754,100,1
755,100,1
756,0,0
757,100,1
758,6,1
759,9,1
760,5,1
761,0,0
762,100,1
763,100,1
764,100,1
765,100,1
766,6,1
767,4,1
768,5,1
769,10,1
770,100,1
771,100,1
772,4,1
773,5,1
774,0,0
775,9,1
776,100,1
777,100,1
778,10,1
779,6,1
780,100,1
781,100,1
782,0,0
783,7,1
784,100,1
785,100,1
786,9,1
787,10,1
788,100,1
789,100,1
790,7,1
791,100,1
792,0,0
793,4,1
794,9,1
795,5,1
796,3,1
797,100,1
798,100,1
799,100,1
800,0,0
801,0,0
802,9,1
803,6,1
804,0,0
805,100,1
806,100,1
807,4,1
808,100,1
809,5,1
810,100,1
811,3,1
812,100,1
813,100,1
814,0,0
815,9,1
816,100,1
817,7,1
818,4,1
819,0,0
820,100,1
821,11,1
822,100,1
823,100,1
824,0,0
825,100,1
826,0,0
827,5,1
828,5,1
829,8,1
830,100,1
831,9,1
832,100,1
833,8,1
834,100,1
835,100,1
836,100,1
837,5,1
838,0,0
839,8,1
840,4,1
841,100,1
842,9,1
843,9,1
844,0,0
845,100,1
846,11,1
847,10,1
848,100,1
849,0,0
850,100,1
851,0,0
852,10,1
853,100,1
854,100,1
855,8,1
856,10,1
857,100,1
858,0,0
859,4,1
860,100,1
861,4,1
862,9,1
863,100,1
864,4,1
865,8,1
866,100,1
867,0,0
868,11,1
869,100,1
870,100,1
871,100,1
872,100,1
873,100,1
874,0,0
875,6,1
876,100,1
877,8,1
878,5,1
879,6,1
880,0,0
881,100,1
882,8,1
883,100,1
884,100,1
885,100,1
886,10,1
887,5,1
888,100,1
889,0,0
890,6,1
891,100,1
892,5,1
893,7,1
894,100,1
895,100,1
896,7,1
897,100,1
898,9,1
899,4,1
900,0,0
901,10,1
902,11,1
903,11,1
904,100,1
905,6,1
906,100,1
907,9,1
908,100,1
909,0,0
910,100,1
911,10,1
912,100,1
913,9,1
914,100,1
915,100,1
916,6,1
917,100,1
918,0,0
919,0,0
920,6,1
921,100,1
922,11,1
923,100,1
924,100,1
925,9,1
926,0,0
927,4,1
928,100,1
929,8,1
930,9,1
931,100,1
932,9,1
933,7,1
934,100,1
935,0,0
936,9,1
937,0,0
938,100,1
939,100,1
940,8,1
941,100,1
942,0,0
943,9,1
944,100,1
945,100,1
946,0,0
947,8,1
948,100,1
949,9,1
950,7,1
951,100,1
952,100,1
953,100,1
954,5,1
955,10,1
956,0,0
957,10,1
958,8,1
959,100,1
960,0,0
961,100,1
962,3,1
963,100,1
964,7,1
965,100,1
966,9,1
967,10,1
968,0,0
969,4,1
970,100,1
971,0,0
972,100,1
973,7,1
974,3,1
975,0,0
976,100,1
977,100,1
978,5,1
979,100,1
980,6,1
981,9,1
982,100,1
983,8,1
984,100,1
985,11,1
986,6,1
987,0,0
988,100,1
989,0,0
990,100,1
991,100,1
992,0,0
993,4,1
994,100,1
995,100,1
996,100,1
997,10,1
998,9,1
999,0,0
1000,10,1
1001,10,1
1002,11,1
1003,6,1
1004,100,1
1005,100,1
1006,5,1
1007,5,1
1008,100,1
1009,100,1
1010,0,0
1011,100,1
1012,3,1
1013,5,1
1014,0,0
1015,100,1
1016,5,1
1017,10,1
1018,7,1
1019,100,1
1020,100,1
1021,0,0
1022,11,1
1023,100,1
1024,100,1
1025,3,1
1026,10,1
1027,7,1
1028,4,1
1029,100,1
1030,100,1
1031,8,1
1032,6,1
1033,100,1
1034,4,1
1035,100,1
1036,100,1
1037,6,1
1038,100,1
1039,0,0
1040,0,0
1041,8,1
1042,4,1
1043,100,1
1044,0,0
1045,100,1
1046,100,1
1047,9,1
1048,7,1
1049,100,1
1050,7,1
1051,100,1
1052,0,0
1053,100,1
1054,8,1
1055,8,1
1056,5,1
1057,100,1
1058,100,1
1059,7,1
1060,10,1
1061,9,1
1062,100,1
1063,7,1
1064,9,1
1065,0,0
1066,100,1
1067,4,1
1068,100,1
1069,100,1
1070,100,1
1071,7,1
1072,9,1
1073,10,1
1074,4,1
1075,100,1
1076,100,1
1077,0,0
1078,100,1
1079,100,1
1080,100,1
1081,5,1
1082,0,0
1083,4,1
1084,100,1
1085,7,1
1086,100,1
1087,9,1
1088,100,1
1089,100,1
1090,8,1
1091,100,1
1092,8,1
1093,100,1
1094,5,1
1095,100,1
1096,6,1
1097,11,1
1098,100,1
1099,4,1
1100,0,0
1101,7,1
1102,3,1
1103,100,1
1104,5,1
1105,100,1
1106,0,0
1107,7,1
1108,100,1
1109,6,1
1110,100,1
1111,100,1
1112,10,1
1113,0,0
1114,8,1
1115,100,1
1116,6,1
1117,3,1
1118,7,1
1119,100,1
1120,100,1
1121,100,1
1122,100,1
1123,7,1
1124,10,1
1125,9,1
1126,100,1
1127,8,1
1128,100,1
1129,100,1
1130,0,0
1131,100,1
1132,10,1
1133,0,0
1134,4,1
1135,100,1
1136,100,1
1137,7,1
1138,5,1
1139,10,1
1140,100,1
1141,100,1
1142,100,1
1143,0,0
1144,100,1
1145,6,1
1146,3,1
1147,5,1
1148,100,1
1149,9,1
1150,10,1
1151,100,1
1152,9,1
1153,100,1
1154,5,1
1155,100,1
1156,9,1
1157,5,1
1158,0,0
1159,100,1
1160,0,0
1161,0,0
1162,100,1
1163,100,1
1164,7,1
1165,100,1
1166,6,1
1167,100,1
1168,8,1
1169,0,0
1170,9,1
1171,8,1
1172,9,1
1173,10,1
1174,7,1
1175,5,1
1176,100,1
1177,0,0
1178,100,1
1179,100,1
1180,100,1
1181,9,1
1182,100,1
1183,10,1
1184,11,1
1185,10,1
1186,100,1
1187,6,1
1188,100,1
1189,100,1
1190,0,0
1191,4,1
1192,8,1
1193,8,1
1194,100,1
1195,0,0
1196,5,1
1197,100,1
1198,8,1
1199,100,1
1200,100,1
1201,100,1
1202,9,1
1203,0,0
1204,8,1
1205,8,1
1206,100,1
1207,100,1
1208,100,1
1209,5,1
1210,100,1
1211,100,1
1212,9,1
1213,5,1
1214,0,0
1215,11,1
1216,100,1
1217,100,1
1218,6,1
1219,100,1
1220,7,1
1221,100,1
1222,6,1
1223,5,1
1224,11,1
1225,6,1
1226,100,1
1227,0,0
1228,100,1
1229,100,1
1230,5,1
1231,3,1
1232,100,1
1233,100,1
1234,5,1
1235,4,1
1236,100,1
1237,9,1
1238,0,0
1239,100,1
1240,5,1
1241,10,1
1242,9,1
1243,5,1
1244,100,1
1245,9,1
1246,100,1
1247,100,1
1248,100,1
1249,100,1
1250,0,0
1251,100,1
1252,4,1
1253,100,1
1254,0,0
1255,100,1
1256,9,1
1257,8,1
1258,100,1
1259,10,1
1260,6,1
1261,4,1
1262,4,1
1263,0,0
1264,0,0
1265,100,1
1266,100,1
1267,100,1
1268,7,1
1269,6,1
1270,100,1
1271,6,1
1272,100,1
1273,4,1
1274,0,0
1275,100,1
1276,100,1
1277,100,1
1278,7,1
1279,3,1
1280,7,1
1281,3,1
1282,6,1
1283,100,1
1284,100,1
1285,0,0
1286,8,1
1287,100,1
1288,100,1
1289,10,1
1290,3,1
1291,6,1
1292,8,1
1293,100,1
1294,0,0
1295,100,1
1296,6,1
1297,6,1
1298,100,1
1299,100,1
1300,9,1
1301,5,1
1302,4,1
1303,100,1
1304,0,0
1305,100,1
1306,10,1
1307,100,1
1308,100,1
1309,3,1
1310,3,1
1311,100,1
1312,7,1
1313,11,1
1314,3,1
1315,0,0
1316,7,1
1317,100,1
1318,100,1
1319,100,1
1320,9,1
1321,10,1
1322,100,1
1323,100,1
1324,4,1
1325,6,1
1326,0,0
1327,10,1
1328,6,1
1329,100,1
1330,100,1
1331,8,1
1332,100,1
1333,6,1
1334,100,1
1335,0,0
1336,100,1
1337,5,1
1338,6,1
1339,8,1
1340,100,1
1341,100,1
1342,100,1
1343,7,1
1344,100,1
1345,100,1
1346,0,0
1347,8,1
1348,100,1
1349,7,1
1350,6,1
1351,100,1
1352,6,1
1353,100,1
1354,11,1
1355,100,1
1356,100,1
1357,0,0
1358,4,1
1359,7,1
1360,11,1
1361,10,1
1362,100,1
1363,3,1
1364,100,1
1365,100,1
1366,3,1
1367,0,0
1368,100,1
1369,6,1
1370,0,0
1371,100,1
1372,100,1
1373,100,1
1374,3,1
1375,0,0
1376,0,0
1377,10,1
1378,100,1
1379,10,1
1380,7,1
1381,8,1
1382,0,0
1383,100,1
1384,5,1
1385,100,1
1386,8,1
1387,5,1
1388,100,1
1389,10,1
1390,100,1
1391,100,1
1392,0,0
1393,6,1
1394,10,1
1395,10,1
1396,100,1
1397,100,1
1398,100,1
1399,10,1
1400,7,1
1401,8,1
1402,4,1
1403,100,1
1404,100,1
1405,100,1
1406,0,0
1407,100,1
1408,3,1
1409,7,1
1410,6,1
1411,100,1
1412,11,1
1413,11,1
1414,100,1
1415,5,1
1416,100,1
1417,100,1
1418,7,1
1419,0,0
1420,10,1
1421,8,1
1422,100,1
1423,100,1
1424,7,1
1425,3,1
1426,100,1
1427,3,1
1428,100,1
1429,8,1
1430,0,0
1431,10,1
1432,0,0
1433,10,1
1434,9,1
1435,100,1
1436,100,1
1437,100,1
1438,100,1
1439,5,1
1440,7,1
1441,7,1
1442,8,1
1443,0,0
1444,100,1
1445,100,1
1446,100,1
1447,100,1
1448,7,1
1449,6,1
1450,3,1
1451,100,1
1452,100,1
1453,100,1
1454,3,1
1455,100,1
1456,7,1
1457,0,0
1458,3,1
1459,10,1
1460,100,1
1461,100,1
1462,6,1
1463,100,1
1464,6,1
1465,3,1
1466,100,1
1467,6,1
1468,9,1
1469,0,0
1470,100,1
1471,100,1
1472,6,1
1473,5,1
1474,100,1
1475,100,1
1476,100,1
1477,10,1
1478,10,1
1479,100,1
1480,0,0
1481,6,1
1482,100,1
1483,0,0
1484,6,1
1485,100,1
1486,5,1
1487,100,1
1488,10,1
1489,4,1
1490,100,1
1491,8,1
1492,100,1
1493,100,1
1494,4,1
1495,100,1
1496,0,0
1497,4,1
1498,0,0
1499,100,1
1500,10,1
1501,100,1
1502,100,1
1503,5,1
1504,11,1
1505,6,1
1506,0,0
1507,100,1
1508,100,1
1509,3,1
1510,10,1
1511,100,1
1512,0,0
1513,10,1
1514,100,1
1515,100,1
1516,100,1
1517,7,1
1518,7,1
1519,4,1
1520,6,1
1521,100,1
1522,100,1
1523,100,1
1524,0,0
1525,100,1
1526,7,1
1527,11,1
1528,100,1
1529,7,1
1530,9,1
1531,10,1
1532,0,0
1533,100,1
1534,10,1
1535,0,0
1536,7,1
1537,9,1
1538,100,1
1539,100,1
1540,100,1
1541,0,0
1542,100,1
1543,3,1
1544,100,1
1545,100,1
1546,6,1
1547,5,1
1548,100,1
1549,8,1
1550,6,1
1551,0,0
1552,5,1
1553,10,1
1554,100,1
1555,9,1
1556,6,1
1557,100,1
1558,100,1
1559,11,1
1560,100,1
1561,8,1
1562,100,1
1563,100,1
1564,6,1
1565,100,1
1566,5,1
1567,5,1
1568,0,0
1569,100,1
1570,100,1
1571,3,1
1572,100,1
1573,0,0
1574,100,1
1575,10,1
1576,100,1
1577,5,1
1578,100,1
1579,6,1
1580,9,1
1581,100,1
1582,0,0
1583,10,1
1584,7,1
1585,9,1
1586,100,1
1587,100,1
1588,0,0
1589,10,1
1590,100,1
1591,100,1
1592,8,1
1593,100,1
1594,11,1
1595,100,1
1596,4,1
1597,8,1
1598,0,0
1599,100,1
1600,8,1
1601,4,1
1602,4,1
1603,100,1
1604,4,1
1605,100,1
1606,0,0
1607,4,1
1608,100,1
1609,100,1
1610,10,1
1611,10,1
1612,100,1
1613,100,1
1614,0,0
1615,100,1
1616,6,1
1617,4,1
1618,6,1
1619,100,1
1620,0,0
1621,4,1
1622,4,1
1623,100,1
1624,100,1
1625,100,1
1626,9,1
1627,0,0
1628,100,1
1629,6,1
1630,7,1
1631,5,1
1632,0,0
1633,9,1
1634,10,1
1635,100,1
1636,100,1
1637,4,1
1638,100,1
1639,6,1
1640,100,1
1641,6,1
1642,100,1
1643,7,1
1644,4,1
1645,100,1
1646,100,1
1647,6,1
1648,0,0
1649,100,1
1650,100,1
1651,3,1
1652,10,1
1653,100,1
1654,100,1
1655,6,1
1656,100,1
1657,9,1
1658,4,1
1659,100,1
1660,0,0
1661,100,1
1662,100,1
1663,4,1
1664,0,0
1665,9,1
1666,100,1
1667,10,1
1668,5,1
1669,100,1
1670,7,1
1671,100,1
1672,100,1
1673,100,1
1674,5,1
1675,100,1
1676,4,1
1677,100,1
1678,4,1
1679,11,1
1680,0,0
1681,100,1
1682,7,1
1683,5,1
1684,100,1
1685,9,1
1686,0,0
1687,6,1
1688,100,1
1689,0,0
1690,100,1
1691,100,1
1692,8,1
1693,100,1
1694,9,1
1695,9,1
1696,0,0
1697,11,1
1698,100,1
1699,9,1
1700,100,1
1701,100,1
1702,100,1
1703,100,1
1704,4,1
1705,7,1
1706,100,1
1707,5,1
1708,0,0
1709,10,1
1710,8,1
1711,100,1
1712,8,1
1713,100,1
1714,4,1
1715,100,1
1716,8,1
1717,100,1
1718,6,1
1719,0,0
1720,100,1
1721,6,1
1722,5,1
1723,100,1
1724,100,1
1725,0,0
1726,100,1
1727,100,1
1728,10,1
1729,11,1
1730,100,1
1731,0,0
1732,10,1
1733,8,1
1734,100,1
1735,6,1
1736,3,1
1737,100,1
1738,100,1
1739,100,1
1740,3,1
1741,0,0
1742,7,1
1743,100,1
1744,7,1
1745,100,1
1746,100,1
1747,0,0
1748,100,1
1749,3,1
1750,7,1
1751,100,1
1752,100,1
1753,3,1
1754,0,0
1755,9,1
1756,6,1
1757,11,1
1758,100,1
1759,100,1
1760,8,1
1761,10,1
1762,8,1
1763,7,1
1764,8,1
1765,100,1
1766,0,0
1767,100,1
1768,100,1
1769,100,1
1770,11,1
1771,3,1
1772,5,1
1773,100,1
1774,4,1
1775,8,1
1776,0,0
1777,8,1
1778,100,1
1779,100,1
1780,100,1
1781,100,1
1782,4,1
1783,8,1
1784,100,1
1785,100,1
1786,100,1
1787,4,1
1788,8,1
1789,4,1
1790,0,0
1791,5,1
1792,6,1
1793,100,1
1794,100,1
1795,100,1
1796,10,1
1797,5,1
1798,10,1
1799,0,0
1800,100,1
1801,100,1
1802,100,1
1803,0,0
1804,8,1
1805,100,1
1806,0,0
1807,100,1
1808,8,1
1809,8,1
1810,4,1
1811,0,0
1812,100,1
1813,7,1
1814,100,1
1815,6,1
1816,100,1
1817,0,0
1818,4,1
1819,100,1
1820,5,1
1821,9,1
1822,0,0
1823,100,1
1824,100,1
1825,100,1
1826,8,1
1827,100,1
1828,6,1
1829,6,1
1830,7,1
1831,6,1
1832,9,1
1833,0,0
1834,7,1
1835,100,1
1836,100,1
1837,3,1
1838,11,1
1839,100,1
1840,100,1
1841,100,1
1842,4,1
1843,0,0
1844,100,1
1845,6,1
1846,100,1
1847,100,1
1848,9,1
1849,100,1
1850,9,1
1851,100,1
1852,3,1
1853,7,1
1854,0,0
1855,100,1
1856,0,0
1857,6,1
1858,5,1
1859,100,1
1860,100,1
1861,0,0
1862,7,1
1863,11,1
1864,100,1
1865,100,1
1866,0,0
1867,100,1
1868,11,1
1869,10,1
1870,100,1
1871,100,1
1872,100,1
1873,11,1
1874,6,1
1875,10,1
1876,100,1
1877,6,1
1878,4,1
1879,100,1
1880,0,0
1881,100,1
1882,0,0
1883,100,1
1884,100,1
1885,5,1
1886,100,1
1887,8,1
1888,100,1
1889,7,1
1890,9,1
1891,0,0
1892,10,1
1893,100,1
1894,100,1
1895,9,1
1896,6,1
1897,100,1
1898,4,1
1899,100,1
1900,4,1
1901,6,1
1902,7,1
1903,100,1
1904,100,1
1905,100,1
1906,7,1
1907,100,1
1908,0,0
1909,6,1
1910,100,1
1911,0,0
1912,4,1
1913,100,1
1914,100,1
1915,9,1
1916,7,1
1917,10,1
1918,100,1
1919,100,1
1920,7,1
1921,100,1
1922,5,1
1923,100,1
1924,100,1
1925,8,1
1926,5,1
1927,100,1
1928,10,1
1929,100,1
1930,0,0
1931,0,0
1932,5,1
1933,8,1
1934,100,1
1935,100,1
1936,7,1
1937,100,1
1938,100,1
1939,100,1
1940,9,1
1941,0,0
1942,7,1
1943,5,1
1944,100,1
1945,100,1
1946,100,1
1947,6,1
1948,5,1
1949,100,1
1950,100,1
1951,100,1
1952,6,1
1953,9,1
1954,100,1
1955,0,0
1956,100,1
1957,100,1
1958,9,1
1959,8,1
1960,4,1
1961,100,1
1962,100,1
1963,5,1
1964,4,1
1965,100,1
1966,0,0
1967,9,1
1968,100,1
1969,9,1
1970,100,1
1971,100,1
1972,0,0
1973,8,1
1974,6,1
1975,100,1
1976,100,1
1977,6,1
1978,0,0
1979,4,1
1980,100,1
1981,4,1
1982,5,1
1983,100,1
1984,100,1
1985,10,1
1986,0,0
1987,100,1
1988,100,1
1989,9,1
1990,10,1
1991,100,1
1992,11,1
1993,9,1
1994,0,0
1995,100,1
1996,3,1
1997,3,1
1998,100,1
1999,100,1
2000,9,1
